"fue","MUE"
"fue 3","MUE 20"
"fue 8","MUE 24"
"fue 10","MUE 10"
"fue 14","MUE 26"
"fue 15","MUE 16"
"fue 17","MUE 30"
"fue 24","MUE 11"
"fue 26","MUE 28"
"fue 27","MUE 7"
"fue 28","MUE 4"
"fue 31","MUE 14"
"fue 32","MUE 6"
"fue 33","MUE 3"
"fue 36","MUE 35"
"fue 40","MUE 18"
"fue 41","MUE 32"
"fue 42","MUE 21"
"fue 43","MUE 12"
"fue 44","MUE 9"
"fue 45","MUE 27"
"fue 46","MUE 19"
"fue 48","MUE 33"
"fue 50","MUE 36"
"fue 56","MUE 17"
"fue 58","MUE 25"
"fue 59","MUE 23"
"fue 60","MUE 13"
"fue 68","MUE 22"
"fue 69","MUE 15"
"fue 71","MUE 31"
"fue 73","MUE 2"
"fue 77","MUE 1"
"fue 78","MUE 5"
"fue 80","MUE 34"
"fue 81","MUE 8"
"fue 83","MUE 29"
