"fue","MUE"
"fue 3","MUE 32"
"fue 5","MUE 16"
"fue 9","MUE 5"
"fue 11","MUE 18"
"fue 14","MUE 9"
"fue 15","MUE 27"
"fue 16","MUE 13"
"fue 19","MUE 11"
"fue 20","MUE 25"
"fue 21","MUE 22"
"fue 26","MUE 20"
"fue 28","MUE 21"
"fue 30","MUE 1"
"fue 31","MUE 2"
"fue 33","MUE 6"
"fue 34","MUE 36"
"fue 35","MUE 10"
"fue 37","MUE 34"
"fue 38","MUE 29"
"fue 41","MUE 26"
"fue 45","MUE 23"
"fue 52","MUE 12"
"fue 53","MUE 19"
"fue 56","MUE 35"
"fue 58","MUE 14"
"fue 61","MUE 3"
"fue 62","MUE 24"
"fue 66","MUE 31"
"fue 70","MUE 30"
"fue 75","MUE 4"
"fue 76","MUE 17"
"fue 78","MUE 28"
"fue 80","MUE 33"
"fue 81","MUE 7"
"fue 82","MUE 15"
"fue 84","MUE 8"
