"fue","MUE"
"fue 1","MUE 8"
"fue 2","MUE 6"
"fue 3","MUE 21"
"fue 4","MUE 32"
"fue 6","MUE 29"
"fue 8","MUE 5"
"fue 9","MUE 15"
"fue 10","MUE 3"
"fue 12","MUE 26"
"fue 15","MUE 36"
"fue 18","MUE 17"
"fue 20","MUE 20"
"fue 24","MUE 24"
"fue 25","MUE 25"
"fue 26","MUE 12"
"fue 27","MUE 1"
"fue 31","MUE 9"
"fue 32","MUE 13"
"fue 34","MUE 27"
"fue 35","MUE 30"
"fue 36","MUE 14"
"fue 41","MUE 23"
"fue 43","MUE 16"
"fue 44","MUE 7"
"fue 45","MUE 31"
"fue 47","MUE 22"
"fue 48","MUE 2"
"fue 50","MUE 35"
"fue 51","MUE 10"
"fue 52","MUE 34"
"fue 56","MUE 28"
"fue 57","MUE 33"
"fue 59","MUE 18"
"fue 64","MUE 19"
"fue 65","MUE 11"
"fue 66","MUE 4"
