"fue","MUE"
"fue 1","MUE 27"
"fue 2","MUE 14"
"fue 6","MUE 18"
"fue 7","MUE 16"
"fue 10","MUE 10"
"fue 11","MUE 29"
"fue 12","MUE 13"
"fue 14","MUE 9"
"fue 17","MUE 24"
"fue 18","MUE 21"
"fue 21","MUE 30"
"fue 23","MUE 6"
"fue 24","MUE 7"
"fue 27","MUE 22"
"fue 28","MUE 1"
"fue 29","MUE 11"
"fue 30","MUE 33"
"fue 31","MUE 3"
"fue 32","MUE 36"
"fue 34","MUE 35"
"fue 35","MUE 4"
"fue 36","MUE 34"
"fue 37","MUE 8"
"fue 39","MUE 32"
"fue 40","MUE 20"
"fue 41","MUE 17"
"fue 42","MUE 15"
"fue 44","MUE 23"
"fue 47","MUE 31"
"fue 48","MUE 5"
"fue 50","MUE 26"
"fue 54","MUE 25"
"fue 56","MUE 2"
"fue 57","MUE 12"
"fue 59","MUE 19"
"fue 60","MUE 28"
