"fue","MUE"
"fue 4","MUE 22"
"fue 5","MUE 11"
"fue 9","MUE 3"
"fue 14","MUE 12"
"fue 15","MUE 34"
"fue 18","MUE 30"
"fue 20","MUE 31"
"fue 22","MUE 17"
"fue 23","MUE 14"
"fue 24","MUE 33"
"fue 27","MUE 4"
"fue 30","MUE 18"
"fue 33","MUE 8"
"fue 34","MUE 19"
"fue 36","MUE 25"
"fue 37","MUE 20"
"fue 39","MUE 7"
"fue 40","MUE 35"
"fue 41","MUE 15"
"fue 43","MUE 26"
"fue 44","MUE 29"
"fue 47","MUE 36"
"fue 59","MUE 24"
"fue 64","MUE 13"
"fue 66","MUE 27"
"fue 68","MUE 1"
"fue 69","MUE 6"
"fue 71","MUE 21"
"fue 72","MUE 10"
"fue 75","MUE 5"
"fue 76","MUE 23"
"fue 78","MUE 16"
"fue 79","MUE 9"
"fue 80","MUE 32"
"fue 81","MUE 2"
"fue 83","MUE 28"
