"fue","MUE"
"fue 1","MUE 34"
"fue 2","MUE 12"
"fue 3","MUE 14"
"fue 4","MUE 22"
"fue 6","MUE 9"
"fue 7","MUE 19"
"fue 8","MUE 35"
"fue 12","MUE 21"
"fue 13","MUE 31"
"fue 16","MUE 16"
"fue 19","MUE 10"
"fue 20","MUE 1"
"fue 22","MUE 30"
"fue 23","MUE 23"
"fue 25","MUE 17"
"fue 26","MUE 25"
"fue 27","MUE 36"
"fue 29","MUE 7"
"fue 33","MUE 20"
"fue 36","MUE 4"
"fue 37","MUE 32"
"fue 38","MUE 3"
"fue 40","MUE 28"
"fue 42","MUE 33"
"fue 45","MUE 27"
"fue 46","MUE 15"
"fue 49","MUE 11"
"fue 51","MUE 8"
"fue 54","MUE 6"
"fue 55","MUE 2"
"fue 59","MUE 24"
"fue 60","MUE 18"
"fue 63","MUE 13"
"fue 64","MUE 26"
"fue 65","MUE 5"
"fue 66","MUE 29"
