"fue","MUE"
"fue 2","MUE 31"
"fue 3","MUE 34"
"fue 4","MUE 15"
"fue 5","MUE 20"
"fue 6","MUE 36"
"fue 8","MUE 32"
"fue 9","MUE 19"
"fue 10","MUE 7"
"fue 12","MUE 13"
"fue 13","MUE 26"
"fue 14","MUE 23"
"fue 17","MUE 10"
"fue 18","MUE 24"
"fue 19","MUE 6"
"fue 27","MUE 27"
"fue 33","MUE 8"
"fue 35","MUE 3"
"fue 38","MUE 21"
"fue 49","MUE 25"
"fue 57","MUE 2"
"fue 62","MUE 30"
"fue 67","MUE 11"
"fue 68","MUE 33"
"fue 69","MUE 29"
"fue 70","MUE 14"
"fue 71","MUE 1"
"fue 72","MUE 16"
"fue 73","MUE 5"
"fue 75","MUE 12"
"fue 77","MUE 22"
"fue 79","MUE 18"
"fue 83","MUE 9"
"fue 85","MUE 28"
"fue 86","MUE 4"
"fue 87","MUE 17"
"fue 90","MUE 35"
