"fue","MUE"
"fue 2","MUE 36"
"fue 4","MUE 21"
"fue 11","MUE 22"
"fue 15","MUE 3"
"fue 17","MUE 17"
"fue 19","MUE 19"
"fue 20","MUE 12"
"fue 22","MUE 35"
"fue 23","MUE 29"
"fue 25","MUE 14"
"fue 29","MUE 5"
"fue 31","MUE 27"
"fue 32","MUE 26"
"fue 34","MUE 33"
"fue 37","MUE 13"
"fue 38","MUE 20"
"fue 40","MUE 25"
"fue 45","MUE 34"
"fue 46","MUE 15"
"fue 47","MUE 9"
"fue 49","MUE 24"
"fue 53","MUE 6"
"fue 55","MUE 1"
"fue 56","MUE 10"
"fue 57","MUE 28"
"fue 59","MUE 2"
"fue 60","MUE 23"
"fue 65","MUE 8"
"fue 69","MUE 32"
"fue 70","MUE 4"
"fue 71","MUE 16"
"fue 72","MUE 31"
"fue 74","MUE 30"
"fue 76","MUE 7"
"fue 77","MUE 11"
"fue 78","MUE 18"
