"fue","MUE"
"fue 4","MUE 6"
"fue 5","MUE 3"
"fue 8","MUE 9"
"fue 9","MUE 1"
"fue 10","MUE 2"
"fue 15","MUE 31"
"fue 19","MUE 20"
"fue 23","MUE 18"
"fue 24","MUE 26"
"fue 25","MUE 28"
"fue 27","MUE 12"
"fue 28","MUE 11"
"fue 30","MUE 17"
"fue 31","MUE 29"
"fue 33","MUE 36"
"fue 39","MUE 5"
"fue 40","MUE 32"
"fue 41","MUE 14"
"fue 43","MUE 4"
"fue 49","MUE 33"
"fue 50","MUE 34"
"fue 51","MUE 7"
"fue 53","MUE 30"
"fue 59","MUE 19"
"fue 60","MUE 8"
"fue 61","MUE 24"
"fue 64","MUE 16"
"fue 68","MUE 25"
"fue 69","MUE 13"
"fue 70","MUE 23"
"fue 73","MUE 10"
"fue 75","MUE 35"
"fue 77","MUE 22"
"fue 78","MUE 27"
"fue 80","MUE 15"
"fue 83","MUE 21"
