"fue","MUE"
"fue 5","MUE 35"
"fue 6","MUE 36"
"fue 8","MUE 15"
"fue 10","MUE 3"
"fue 12","MUE 34"
"fue 13","MUE 16"
"fue 14","MUE 22"
"fue 15","MUE 18"
"fue 16","MUE 4"
"fue 18","MUE 10"
"fue 20","MUE 14"
"fue 21","MUE 7"
"fue 22","MUE 19"
"fue 26","MUE 5"
"fue 27","MUE 9"
"fue 29","MUE 24"
"fue 30","MUE 30"
"fue 32","MUE 17"
"fue 34","MUE 6"
"fue 35","MUE 20"
"fue 38","MUE 25"
"fue 39","MUE 11"
"fue 44","MUE 23"
"fue 45","MUE 8"
"fue 46","MUE 26"
"fue 53","MUE 21"
"fue 54","MUE 13"
"fue 55","MUE 28"
"fue 56","MUE 27"
"fue 57","MUE 1"
"fue 58","MUE 31"
"fue 59","MUE 29"
"fue 60","MUE 2"
"fue 61","MUE 33"
"fue 65","MUE 32"
"fue 66","MUE 12"
