"fue","MUE"
"fue 9","MUE 35"
"fue 10","MUE 1"
"fue 14","MUE 27"
"fue 16","MUE 14"
"fue 19","MUE 28"
"fue 24","MUE 9"
"fue 25","MUE 18"
"fue 26","MUE 17"
"fue 27","MUE 31"
"fue 28","MUE 25"
"fue 30","MUE 10"
"fue 31","MUE 24"
"fue 32","MUE 20"
"fue 34","MUE 6"
"fue 38","MUE 29"
"fue 42","MUE 16"
"fue 43","MUE 12"
"fue 44","MUE 2"
"fue 45","MUE 21"
"fue 46","MUE 32"
"fue 47","MUE 7"
"fue 49","MUE 3"
"fue 50","MUE 5"
"fue 52","MUE 26"
"fue 53","MUE 13"
"fue 54","MUE 22"
"fue 55","MUE 19"
"fue 56","MUE 15"
"fue 57","MUE 33"
"fue 58","MUE 11"
"fue 59","MUE 8"
"fue 60","MUE 36"
"fue 61","MUE 30"
"fue 62","MUE 34"
"fue 63","MUE 23"
"fue 64","MUE 4"
