"fue","MUE"
"fue 4","MUE 5"
"fue 6","MUE 3"
"fue 10","MUE 17"
"fue 11","MUE 30"
"fue 13","MUE 22"
"fue 14","MUE 19"
"fue 15","MUE 27"
"fue 17","MUE 21"
"fue 18","MUE 34"
"fue 24","MUE 13"
"fue 30","MUE 15"
"fue 32","MUE 12"
"fue 34","MUE 16"
"fue 38","MUE 23"
"fue 39","MUE 32"
"fue 40","MUE 35"
"fue 41","MUE 6"
"fue 45","MUE 2"
"fue 46","MUE 31"
"fue 47","MUE 36"
"fue 51","MUE 9"
"fue 52","MUE 1"
"fue 54","MUE 8"
"fue 56","MUE 29"
"fue 58","MUE 26"
"fue 62","MUE 11"
"fue 63","MUE 28"
"fue 67","MUE 24"
"fue 68","MUE 4"
"fue 71","MUE 20"
"fue 75","MUE 33"
"fue 79","MUE 7"
"fue 80","MUE 10"
"fue 82","MUE 18"
"fue 84","MUE 25"
"fue 90","MUE 14"
