"fue","MUE"
"fue 2","MUE 15"
"fue 4","MUE 16"
"fue 6","MUE 27"
"fue 10","MUE 6"
"fue 17","MUE 10"
"fue 18","MUE 21"
"fue 20","MUE 9"
"fue 22","MUE 33"
"fue 23","MUE 26"
"fue 24","MUE 19"
"fue 28","MUE 32"
"fue 32","MUE 31"
"fue 33","MUE 18"
"fue 36","MUE 28"
"fue 37","MUE 14"
"fue 38","MUE 8"
"fue 39","MUE 22"
"fue 44","MUE 17"
"fue 47","MUE 3"
"fue 49","MUE 1"
"fue 50","MUE 4"
"fue 52","MUE 2"
"fue 55","MUE 5"
"fue 58","MUE 25"
"fue 59","MUE 12"
"fue 61","MUE 13"
"fue 63","MUE 24"
"fue 64","MUE 29"
"fue 65","MUE 35"
"fue 68","MUE 7"
"fue 69","MUE 20"
"fue 71","MUE 36"
"fue 73","MUE 34"
"fue 75","MUE 11"
"fue 76","MUE 30"
"fue 77","MUE 23"
