"fue","MUE"
"fue 2","MUE 9"
"fue 3","MUE 33"
"fue 5","MUE 18"
"fue 10","MUE 26"
"fue 14","MUE 24"
"fue 15","MUE 17"
"fue 17","MUE 28"
"fue 21","MUE 22"
"fue 22","MUE 15"
"fue 23","MUE 29"
"fue 25","MUE 2"
"fue 26","MUE 4"
"fue 27","MUE 7"
"fue 28","MUE 21"
"fue 29","MUE 1"
"fue 30","MUE 10"
"fue 31","MUE 6"
"fue 34","MUE 3"
"fue 36","MUE 25"
"fue 38","MUE 12"
"fue 41","MUE 30"
"fue 48","MUE 16"
"fue 52","MUE 8"
"fue 55","MUE 31"
"fue 57","MUE 5"
"fue 59","MUE 32"
"fue 61","MUE 35"
"fue 63","MUE 27"
"fue 64","MUE 14"
"fue 67","MUE 13"
"fue 68","MUE 36"
"fue 69","MUE 11"
"fue 70","MUE 34"
"fue 74","MUE 19"
"fue 75","MUE 23"
"fue 78","MUE 20"
