"fue","MUE"
"fue 2","MUE 23"
"fue 3","MUE 31"
"fue 5","MUE 10"
"fue 6","MUE 7"
"fue 7","MUE 30"
"fue 8","MUE 26"
"fue 12","MUE 5"
"fue 14","MUE 11"
"fue 16","MUE 19"
"fue 17","MUE 20"
"fue 19","MUE 9"
"fue 24","MUE 6"
"fue 27","MUE 27"
"fue 28","MUE 32"
"fue 30","MUE 2"
"fue 34","MUE 16"
"fue 35","MUE 34"
"fue 36","MUE 35"
"fue 38","MUE 22"
"fue 40","MUE 1"
"fue 42","MUE 3"
"fue 43","MUE 36"
"fue 45","MUE 25"
"fue 47","MUE 29"
"fue 48","MUE 14"
"fue 49","MUE 24"
"fue 52","MUE 15"
"fue 55","MUE 8"
"fue 56","MUE 13"
"fue 58","MUE 12"
"fue 61","MUE 18"
"fue 62","MUE 21"
"fue 64","MUE 33"
"fue 65","MUE 17"
"fue 71","MUE 4"
"fue 75","MUE 28"
