"fue","MUE"
"fue 5","MUE 5"
"fue 6","MUE 2"
"fue 7","MUE 16"
"fue 9","MUE 8"
"fue 12","MUE 4"
"fue 17","MUE 14"
"fue 18","MUE 24"
"fue 19","MUE 23"
"fue 22","MUE 13"
"fue 26","MUE 10"
"fue 27","MUE 26"
"fue 28","MUE 20"
"fue 29","MUE 12"
"fue 30","MUE 34"
"fue 39","MUE 17"
"fue 40","MUE 32"
"fue 42","MUE 27"
"fue 43","MUE 1"
"fue 45","MUE 19"
"fue 52","MUE 30"
"fue 54","MUE 25"
"fue 58","MUE 15"
"fue 61","MUE 6"
"fue 62","MUE 36"
"fue 64","MUE 21"
"fue 65","MUE 11"
"fue 71","MUE 22"
"fue 73","MUE 28"
"fue 75","MUE 9"
"fue 77","MUE 31"
"fue 78","MUE 29"
"fue 79","MUE 7"
"fue 80","MUE 18"
"fue 81","MUE 33"
"fue 82","MUE 35"
"fue 84","MUE 3"
