"fue","MUE"
"fue 1","MUE 5"
"fue 2","MUE 36"
"fue 3","MUE 9"
"fue 8","MUE 3"
"fue 9","MUE 8"
"fue 13","MUE 32"
"fue 16","MUE 12"
"fue 17","MUE 34"
"fue 19","MUE 14"
"fue 20","MUE 24"
"fue 21","MUE 2"
"fue 24","MUE 23"
"fue 28","MUE 33"
"fue 43","MUE 4"
"fue 44","MUE 18"
"fue 49","MUE 15"
"fue 50","MUE 25"
"fue 54","MUE 28"
"fue 57","MUE 31"
"fue 58","MUE 6"
"fue 61","MUE 7"
"fue 64","MUE 20"
"fue 66","MUE 30"
"fue 67","MUE 13"
"fue 69","MUE 11"
"fue 70","MUE 10"
"fue 71","MUE 26"
"fue 74","MUE 35"
"fue 76","MUE 29"
"fue 77","MUE 22"
"fue 78","MUE 1"
"fue 80","MUE 17"
"fue 84","MUE 19"
"fue 85","MUE 27"
"fue 88","MUE 21"
"fue 89","MUE 16"
