"fue","MUE"
"fue 1","MUE 28"
"fue 2","MUE 12"
"fue 4","MUE 8"
"fue 7","MUE 31"
"fue 8","MUE 18"
"fue 9","MUE 1"
"fue 11","MUE 11"
"fue 12","MUE 10"
"fue 13","MUE 13"
"fue 14","MUE 2"
"fue 15","MUE 9"
"fue 17","MUE 6"
"fue 18","MUE 7"
"fue 19","MUE 23"
"fue 20","MUE 20"
"fue 22","MUE 4"
"fue 24","MUE 25"
"fue 30","MUE 32"
"fue 31","MUE 3"
"fue 33","MUE 34"
"fue 34","MUE 21"
"fue 35","MUE 27"
"fue 37","MUE 26"
"fue 39","MUE 35"
"fue 40","MUE 36"
"fue 41","MUE 17"
"fue 42","MUE 33"
"fue 47","MUE 5"
"fue 48","MUE 14"
"fue 49","MUE 19"
"fue 50","MUE 30"
"fue 51","MUE 16"
"fue 53","MUE 22"
"fue 54","MUE 29"
"fue 55","MUE 24"
"fue 58","MUE 15"
