"fue","MUE"
"fue 3","MUE 35"
"fue 4","MUE 8"
"fue 5","MUE 13"
"fue 9","MUE 19"
"fue 11","MUE 28"
"fue 12","MUE 18"
"fue 15","MUE 33"
"fue 16","MUE 29"
"fue 19","MUE 30"
"fue 25","MUE 11"
"fue 32","MUE 21"
"fue 33","MUE 12"
"fue 35","MUE 7"
"fue 37","MUE 2"
"fue 38","MUE 16"
"fue 39","MUE 24"
"fue 41","MUE 9"
"fue 42","MUE 4"
"fue 44","MUE 25"
"fue 45","MUE 3"
"fue 47","MUE 32"
"fue 50","MUE 6"
"fue 51","MUE 17"
"fue 52","MUE 5"
"fue 56","MUE 31"
"fue 58","MUE 1"
"fue 60","MUE 27"
"fue 62","MUE 20"
"fue 63","MUE 26"
"fue 65","MUE 23"
"fue 72","MUE 34"
"fue 73","MUE 36"
"fue 74","MUE 22"
"fue 75","MUE 15"
"fue 76","MUE 14"
"fue 77","MUE 10"
