"fue","MUE"
"fue 4","MUE 10"
"fue 5","MUE 18"
"fue 9","MUE 29"
"fue 10","MUE 20"
"fue 11","MUE 36"
"fue 13","MUE 26"
"fue 17","MUE 17"
"fue 21","MUE 1"
"fue 23","MUE 11"
"fue 24","MUE 27"
"fue 26","MUE 14"
"fue 29","MUE 4"
"fue 32","MUE 12"
"fue 33","MUE 32"
"fue 39","MUE 28"
"fue 41","MUE 25"
"fue 42","MUE 3"
"fue 43","MUE 33"
"fue 46","MUE 15"
"fue 48","MUE 24"
"fue 49","MUE 23"
"fue 50","MUE 8"
"fue 52","MUE 2"
"fue 54","MUE 7"
"fue 55","MUE 30"
"fue 57","MUE 22"
"fue 60","MUE 5"
"fue 61","MUE 9"
"fue 67","MUE 21"
"fue 68","MUE 16"
"fue 69","MUE 19"
"fue 73","MUE 31"
"fue 79","MUE 6"
"fue 80","MUE 35"
"fue 84","MUE 34"
"fue 87","MUE 13"
