"fue","MUE"
"fue 2","MUE 27"
"fue 3","MUE 16"
"fue 4","MUE 24"
"fue 5","MUE 19"
"fue 6","MUE 21"
"fue 7","MUE 4"
"fue 8","MUE 33"
"fue 9","MUE 2"
"fue 10","MUE 34"
"fue 11","MUE 28"
"fue 13","MUE 5"
"fue 14","MUE 18"
"fue 15","MUE 32"
"fue 16","MUE 6"
"fue 17","MUE 7"
"fue 18","MUE 26"
"fue 19","MUE 35"
"fue 20","MUE 12"
"fue 22","MUE 14"
"fue 23","MUE 29"
"fue 25","MUE 3"
"fue 27","MUE 30"
"fue 28","MUE 13"
"fue 29","MUE 8"
"fue 30","MUE 15"
"fue 33","MUE 31"
"fue 34","MUE 11"
"fue 35","MUE 23"
"fue 36","MUE 10"
"fue 38","MUE 20"
"fue 39","MUE 9"
"fue 40","MUE 1"
"fue 41","MUE 25"
"fue 44","MUE 22"
"fue 45","MUE 17"
"fue 47","MUE 36"
