"fue","MUE"
"fue 2","MUE 21"
"fue 3","MUE 9"
"fue 5","MUE 22"
"fue 15","MUE 2"
"fue 21","MUE 31"
"fue 22","MUE 13"
"fue 24","MUE 20"
"fue 25","MUE 5"
"fue 28","MUE 17"
"fue 29","MUE 15"
"fue 32","MUE 3"
"fue 33","MUE 14"
"fue 34","MUE 7"
"fue 35","MUE 25"
"fue 36","MUE 10"
"fue 38","MUE 11"
"fue 40","MUE 8"
"fue 49","MUE 28"
"fue 50","MUE 32"
"fue 51","MUE 27"
"fue 52","MUE 18"
"fue 56","MUE 24"
"fue 57","MUE 12"
"fue 59","MUE 36"
"fue 60","MUE 16"
"fue 65","MUE 34"
"fue 66","MUE 1"
"fue 68","MUE 30"
"fue 70","MUE 4"
"fue 71","MUE 29"
"fue 72","MUE 26"
"fue 73","MUE 23"
"fue 74","MUE 19"
"fue 77","MUE 35"
"fue 78","MUE 33"
"fue 81","MUE 6"
