"fue","MUE"
"fue 4","MUE 12"
"fue 5","MUE 34"
"fue 6","MUE 29"
"fue 9","MUE 32"
"fue 11","MUE 27"
"fue 13","MUE 26"
"fue 14","MUE 11"
"fue 15","MUE 2"
"fue 16","MUE 16"
"fue 19","MUE 5"
"fue 26","MUE 18"
"fue 27","MUE 9"
"fue 32","MUE 35"
"fue 38","MUE 6"
"fue 39","MUE 19"
"fue 40","MUE 4"
"fue 41","MUE 31"
"fue 42","MUE 33"
"fue 43","MUE 15"
"fue 46","MUE 30"
"fue 47","MUE 3"
"fue 49","MUE 21"
"fue 54","MUE 24"
"fue 55","MUE 28"
"fue 56","MUE 17"
"fue 57","MUE 20"
"fue 58","MUE 1"
"fue 60","MUE 10"
"fue 61","MUE 8"
"fue 64","MUE 36"
"fue 65","MUE 25"
"fue 66","MUE 14"
"fue 68","MUE 7"
"fue 69","MUE 13"
"fue 70","MUE 23"
"fue 72","MUE 22"
