"fue","MUE"
"fue 1","MUE 27"
"fue 2","MUE 15"
"fue 3","MUE 2"
"fue 4","MUE 24"
"fue 5","MUE 4"
"fue 6","MUE 9"
"fue 8","MUE 32"
"fue 10","MUE 29"
"fue 11","MUE 33"
"fue 13","MUE 30"
"fue 15","MUE 8"
"fue 19","MUE 21"
"fue 20","MUE 28"
"fue 22","MUE 3"
"fue 24","MUE 10"
"fue 25","MUE 19"
"fue 28","MUE 12"
"fue 29","MUE 5"
"fue 30","MUE 31"
"fue 31","MUE 20"
"fue 32","MUE 6"
"fue 35","MUE 11"
"fue 36","MUE 35"
"fue 42","MUE 16"
"fue 46","MUE 17"
"fue 49","MUE 18"
"fue 54","MUE 36"
"fue 55","MUE 1"
"fue 57","MUE 25"
"fue 58","MUE 22"
"fue 59","MUE 13"
"fue 60","MUE 34"
"fue 61","MUE 23"
"fue 62","MUE 7"
"fue 65","MUE 14"
"fue 66","MUE 26"
