"fue","MUE"
"fue 2","MUE 11"
"fue 8","MUE 32"
"fue 10","MUE 28"
"fue 13","MUE 17"
"fue 15","MUE 10"
"fue 16","MUE 22"
"fue 17","MUE 31"
"fue 18","MUE 2"
"fue 22","MUE 19"
"fue 23","MUE 25"
"fue 24","MUE 13"
"fue 25","MUE 18"
"fue 27","MUE 20"
"fue 33","MUE 36"
"fue 36","MUE 30"
"fue 37","MUE 26"
"fue 40","MUE 21"
"fue 44","MUE 27"
"fue 45","MUE 24"
"fue 47","MUE 12"
"fue 51","MUE 16"
"fue 54","MUE 5"
"fue 55","MUE 9"
"fue 60","MUE 1"
"fue 61","MUE 4"
"fue 62","MUE 14"
"fue 63","MUE 6"
"fue 66","MUE 8"
"fue 67","MUE 23"
"fue 70","MUE 7"
"fue 71","MUE 35"
"fue 74","MUE 29"
"fue 75","MUE 34"
"fue 77","MUE 33"
"fue 82","MUE 3"
"fue 84","MUE 15"
