"fue","MUE"
"fue 3","MUE 16"
"fue 4","MUE 18"
"fue 5","MUE 28"
"fue 6","MUE 19"
"fue 7","MUE 13"
"fue 11","MUE 12"
"fue 13","MUE 5"
"fue 14","MUE 30"
"fue 15","MUE 26"
"fue 16","MUE 36"
"fue 17","MUE 4"
"fue 18","MUE 24"
"fue 19","MUE 8"
"fue 21","MUE 34"
"fue 22","MUE 22"
"fue 23","MUE 11"
"fue 26","MUE 2"
"fue 28","MUE 10"
"fue 30","MUE 3"
"fue 32","MUE 35"
"fue 33","MUE 29"
"fue 34","MUE 15"
"fue 35","MUE 9"
"fue 37","MUE 27"
"fue 41","MUE 14"
"fue 42","MUE 25"
"fue 43","MUE 17"
"fue 44","MUE 1"
"fue 45","MUE 23"
"fue 46","MUE 21"
"fue 47","MUE 6"
"fue 48","MUE 31"
"fue 50","MUE 32"
"fue 54","MUE 7"
"fue 55","MUE 33"
"fue 56","MUE 20"
