"fue","MUE"
"fue 2","MUE 35"
"fue 4","MUE 32"
"fue 5","MUE 31"
"fue 8","MUE 18"
"fue 10","MUE 11"
"fue 17","MUE 9"
"fue 23","MUE 13"
"fue 27","MUE 19"
"fue 28","MUE 20"
"fue 31","MUE 25"
"fue 32","MUE 34"
"fue 33","MUE 36"
"fue 38","MUE 22"
"fue 39","MUE 21"
"fue 41","MUE 33"
"fue 43","MUE 27"
"fue 47","MUE 30"
"fue 50","MUE 29"
"fue 51","MUE 1"
"fue 53","MUE 8"
"fue 57","MUE 5"
"fue 58","MUE 26"
"fue 59","MUE 4"
"fue 60","MUE 14"
"fue 62","MUE 10"
"fue 65","MUE 15"
"fue 68","MUE 24"
"fue 73","MUE 23"
"fue 75","MUE 3"
"fue 77","MUE 12"
"fue 79","MUE 6"
"fue 81","MUE 16"
"fue 83","MUE 17"
"fue 85","MUE 28"
"fue 86","MUE 7"
"fue 89","MUE 2"
