"fue","MUE"
"fue 1","MUE 21"
"fue 3","MUE 26"
"fue 5","MUE 23"
"fue 7","MUE 11"
"fue 11","MUE 30"
"fue 13","MUE 33"
"fue 14","MUE 28"
"fue 18","MUE 25"
"fue 19","MUE 35"
"fue 21","MUE 31"
"fue 23","MUE 2"
"fue 25","MUE 1"
"fue 27","MUE 14"
"fue 32","MUE 10"
"fue 34","MUE 32"
"fue 36","MUE 13"
"fue 37","MUE 7"
"fue 41","MUE 5"
"fue 42","MUE 4"
"fue 43","MUE 16"
"fue 44","MUE 22"
"fue 46","MUE 24"
"fue 48","MUE 17"
"fue 51","MUE 19"
"fue 53","MUE 29"
"fue 56","MUE 3"
"fue 57","MUE 8"
"fue 58","MUE 34"
"fue 60","MUE 27"
"fue 61","MUE 15"
"fue 70","MUE 6"
"fue 72","MUE 36"
"fue 73","MUE 12"
"fue 76","MUE 20"
"fue 80","MUE 18"
"fue 83","MUE 9"
