"fue","MUE"
"fue 1","MUE 17"
"fue 2","MUE 36"
"fue 3","MUE 34"
"fue 4","MUE 33"
"fue 5","MUE 8"
"fue 7","MUE 19"
"fue 10","MUE 32"
"fue 11","MUE 1"
"fue 14","MUE 31"
"fue 18","MUE 9"
"fue 21","MUE 24"
"fue 22","MUE 30"
"fue 26","MUE 18"
"fue 27","MUE 3"
"fue 28","MUE 13"
"fue 33","MUE 28"
"fue 37","MUE 21"
"fue 39","MUE 10"
"fue 41","MUE 6"
"fue 43","MUE 22"
"fue 44","MUE 29"
"fue 46","MUE 27"
"fue 47","MUE 16"
"fue 49","MUE 5"
"fue 54","MUE 7"
"fue 56","MUE 12"
"fue 59","MUE 2"
"fue 66","MUE 25"
"fue 67","MUE 11"
"fue 68","MUE 4"
"fue 70","MUE 20"
"fue 71","MUE 35"
"fue 73","MUE 23"
"fue 74","MUE 26"
"fue 77","MUE 14"
"fue 78","MUE 15"
