"fue","MUE"
"fue 9","MUE 13"
"fue 12","MUE 10"
"fue 23","MUE 15"
"fue 25","MUE 24"
"fue 29","MUE 26"
"fue 30","MUE 23"
"fue 31","MUE 21"
"fue 32","MUE 5"
"fue 36","MUE 8"
"fue 38","MUE 7"
"fue 39","MUE 12"
"fue 41","MUE 35"
"fue 42","MUE 17"
"fue 43","MUE 31"
"fue 45","MUE 30"
"fue 46","MUE 25"
"fue 47","MUE 18"
"fue 49","MUE 28"
"fue 52","MUE 11"
"fue 53","MUE 33"
"fue 54","MUE 29"
"fue 56","MUE 6"
"fue 57","MUE 19"
"fue 58","MUE 20"
"fue 59","MUE 32"
"fue 61","MUE 36"
"fue 62","MUE 22"
"fue 66","MUE 16"
"fue 67","MUE 34"
"fue 72","MUE 27"
"fue 74","MUE 3"
"fue 76","MUE 1"
"fue 78","MUE 4"
"fue 80","MUE 2"
"fue 81","MUE 14"
"fue 84","MUE 9"
