"fue","MUE"
"fue 2","MUE 34"
"fue 7","MUE 33"
"fue 8","MUE 21"
"fue 9","MUE 13"
"fue 10","MUE 7"
"fue 11","MUE 9"
"fue 12","MUE 18"
"fue 13","MUE 17"
"fue 19","MUE 23"
"fue 23","MUE 15"
"fue 25","MUE 2"
"fue 27","MUE 10"
"fue 34","MUE 20"
"fue 36","MUE 29"
"fue 37","MUE 28"
"fue 38","MUE 12"
"fue 41","MUE 5"
"fue 43","MUE 32"
"fue 44","MUE 24"
"fue 45","MUE 1"
"fue 46","MUE 35"
"fue 48","MUE 27"
"fue 50","MUE 19"
"fue 52","MUE 4"
"fue 53","MUE 26"
"fue 54","MUE 8"
"fue 55","MUE 16"
"fue 57","MUE 30"
"fue 58","MUE 3"
"fue 60","MUE 31"
"fue 62","MUE 14"
"fue 63","MUE 36"
"fue 68","MUE 25"
"fue 69","MUE 11"
"fue 70","MUE 6"
"fue 72","MUE 22"
