"fue","MUE"
"fue 2","MUE 30"
"fue 5","MUE 1"
"fue 6","MUE 8"
"fue 8","MUE 23"
"fue 12","MUE 19"
"fue 15","MUE 27"
"fue 16","MUE 4"
"fue 17","MUE 16"
"fue 19","MUE 12"
"fue 21","MUE 20"
"fue 22","MUE 3"
"fue 23","MUE 31"
"fue 25","MUE 21"
"fue 27","MUE 2"
"fue 28","MUE 18"
"fue 29","MUE 5"
"fue 30","MUE 32"
"fue 36","MUE 28"
"fue 43","MUE 6"
"fue 45","MUE 13"
"fue 48","MUE 29"
"fue 55","MUE 14"
"fue 57","MUE 36"
"fue 58","MUE 25"
"fue 59","MUE 15"
"fue 60","MUE 26"
"fue 61","MUE 7"
"fue 67","MUE 35"
"fue 68","MUE 34"
"fue 69","MUE 10"
"fue 70","MUE 17"
"fue 72","MUE 9"
"fue 74","MUE 24"
"fue 76","MUE 22"
"fue 77","MUE 33"
"fue 78","MUE 11"
