"fue","MUE"
"fue 2","MUE 25"
"fue 3","MUE 32"
"fue 4","MUE 1"
"fue 6","MUE 36"
"fue 7","MUE 2"
"fue 8","MUE 14"
"fue 9","MUE 33"
"fue 11","MUE 11"
"fue 12","MUE 10"
"fue 13","MUE 27"
"fue 15","MUE 26"
"fue 20","MUE 34"
"fue 21","MUE 24"
"fue 23","MUE 6"
"fue 25","MUE 7"
"fue 27","MUE 30"
"fue 28","MUE 17"
"fue 31","MUE 9"
"fue 32","MUE 5"
"fue 33","MUE 4"
"fue 34","MUE 28"
"fue 35","MUE 29"
"fue 37","MUE 13"
"fue 38","MUE 16"
"fue 39","MUE 20"
"fue 41","MUE 22"
"fue 43","MUE 19"
"fue 45","MUE 31"
"fue 46","MUE 8"
"fue 47","MUE 18"
"fue 48","MUE 21"
"fue 49","MUE 12"
"fue 50","MUE 3"
"fue 52","MUE 15"
"fue 53","MUE 23"
"fue 54","MUE 35"
