"fue","MUE"
"fue 3","MUE 18"
"fue 4","MUE 29"
"fue 7","MUE 33"
"fue 8","MUE 10"
"fue 10","MUE 20"
"fue 11","MUE 17"
"fue 14","MUE 16"
"fue 15","MUE 12"
"fue 17","MUE 1"
"fue 18","MUE 26"
"fue 22","MUE 8"
"fue 23","MUE 7"
"fue 24","MUE 21"
"fue 27","MUE 31"
"fue 29","MUE 32"
"fue 33","MUE 9"
"fue 36","MUE 15"
"fue 41","MUE 23"
"fue 42","MUE 30"
"fue 47","MUE 35"
"fue 50","MUE 3"
"fue 51","MUE 34"
"fue 52","MUE 2"
"fue 53","MUE 27"
"fue 55","MUE 22"
"fue 56","MUE 13"
"fue 58","MUE 25"
"fue 62","MUE 6"
"fue 63","MUE 28"
"fue 66","MUE 5"
"fue 71","MUE 14"
"fue 72","MUE 24"
"fue 76","MUE 11"
"fue 77","MUE 19"
"fue 79","MUE 36"
"fue 82","MUE 4"
