"fue","MUE"
"fue 4","MUE 31"
"fue 6","MUE 24"
"fue 9","MUE 11"
"fue 10","MUE 35"
"fue 11","MUE 26"
"fue 12","MUE 25"
"fue 13","MUE 12"
"fue 16","MUE 36"
"fue 18","MUE 28"
"fue 19","MUE 29"
"fue 22","MUE 8"
"fue 24","MUE 2"
"fue 25","MUE 6"
"fue 26","MUE 22"
"fue 28","MUE 9"
"fue 30","MUE 34"
"fue 31","MUE 18"
"fue 33","MUE 7"
"fue 34","MUE 15"
"fue 37","MUE 3"
"fue 39","MUE 14"
"fue 40","MUE 33"
"fue 41","MUE 32"
"fue 44","MUE 21"
"fue 46","MUE 19"
"fue 47","MUE 17"
"fue 48","MUE 10"
"fue 49","MUE 23"
"fue 51","MUE 30"
"fue 52","MUE 1"
"fue 55","MUE 4"
"fue 56","MUE 16"
"fue 60","MUE 5"
"fue 62","MUE 13"
"fue 65","MUE 20"
"fue 66","MUE 27"
