"fue","MUE"
"fue 2","MUE 13"
"fue 6","MUE 3"
"fue 12","MUE 11"
"fue 17","MUE 34"
"fue 18","MUE 12"
"fue 20","MUE 33"
"fue 23","MUE 16"
"fue 26","MUE 22"
"fue 28","MUE 9"
"fue 30","MUE 10"
"fue 34","MUE 29"
"fue 35","MUE 6"
"fue 36","MUE 17"
"fue 37","MUE 25"
"fue 38","MUE 20"
"fue 40","MUE 35"
"fue 41","MUE 31"
"fue 43","MUE 15"
"fue 46","MUE 27"
"fue 48","MUE 24"
"fue 49","MUE 1"
"fue 50","MUE 23"
"fue 54","MUE 2"
"fue 55","MUE 28"
"fue 56","MUE 21"
"fue 57","MUE 14"
"fue 58","MUE 19"
"fue 59","MUE 5"
"fue 60","MUE 32"
"fue 61","MUE 4"
"fue 63","MUE 8"
"fue 64","MUE 30"
"fue 66","MUE 7"
"fue 67","MUE 36"
"fue 68","MUE 18"
"fue 70","MUE 26"
