"fue","MUE"
"fue 3","MUE 10"
"fue 5","MUE 31"
"fue 8","MUE 27"
"fue 10","MUE 7"
"fue 11","MUE 23"
"fue 12","MUE 22"
"fue 14","MUE 4"
"fue 15","MUE 6"
"fue 16","MUE 9"
"fue 18","MUE 29"
"fue 19","MUE 3"
"fue 23","MUE 15"
"fue 24","MUE 34"
"fue 25","MUE 16"
"fue 26","MUE 12"
"fue 28","MUE 26"
"fue 29","MUE 1"
"fue 30","MUE 35"
"fue 32","MUE 36"
"fue 35","MUE 5"
"fue 37","MUE 32"
"fue 39","MUE 30"
"fue 45","MUE 24"
"fue 47","MUE 21"
"fue 48","MUE 2"
"fue 49","MUE 11"
"fue 51","MUE 18"
"fue 52","MUE 19"
"fue 53","MUE 25"
"fue 54","MUE 17"
"fue 55","MUE 14"
"fue 56","MUE 13"
"fue 59","MUE 8"
"fue 60","MUE 33"
"fue 64","MUE 28"
"fue 66","MUE 20"
