FUE_ID,Bid
FUE_1,0.3831856528922649
FUE_2,0.645499799022165
FUE_3,0.07250073892300579
FUE_4,0.285640716737388
FUE_5,0.324781984003609
FUE_6,0.6886150635186253
FUE_7,0.2084888387360363
FUE_8,0.5049232475909673
FUE_9,0.8078001353306857
FUE_10,0.272591738374241
FUE_11,0.5734973876251439
FUE_12,0.42403139137023493
FUE_13,0.05557710992559317
FUE_14,0.4409218039284871
FUE_15,0.4194874039778729
FUE_16,0.6397557443545173
FUE_17,0.06737153252985695
FUE_18,0.1618536868774093
FUE_19,0.1500404586005316
FUE_20,0.5803497236635066
FUE_21,0.6299903836578027
FUE_22,0.7903237244991548
FUE_23,0.5737505359232755
FUE_24,0.886070674100707
FUE_25,0.8985101434826096
FUE_26,0.48695154604591706
FUE_27,0.07426966524913947
FUE_28,0.19666315832023473
FUE_29,0.9398371615984078
FUE_30,0.6060257288784067
FUE_31,0.1513884343500861
FUE_32,0.6865702175925933
FUE_33,0.3203323419251136
FUE_34,0.5213434569604406
FUE_35,0.6931430442137114
FUE_36,0.5124774645012415
FUE_37,0.6626482232040728
FUE_38,0.7827074765458574
FUE_39,0.7177705279581266
FUE_40,0.7784373862989505
FUE_41,0.09024955856840011
FUE_42,0.8306930641200229
FUE_43,0.983860167162161
FUE_44,0.21530936707292558
FUE_45,0.9102026751243333
FUE_46,0.19175592779386186
FUE_47,0.9774045262721512
FUE_48,0.7577532018242079
FUE_49,0.7399872939682228
FUE_50,0.6599728934660312
FUE_51,0.5156343992968057
FUE_52,0.19651928511141792
FUE_53,0.019904349004725153
FUE_54,0.32244217442697953
FUE_55,0.7328653636981419
FUE_56,0.2508410128551354
FUE_57,0.5459133003084428
FUE_58,0.6198889739921933
FUE_59,0.13580210226547673
FUE_60,0.2538197236072236
FUE_61,0.6764972438042748
FUE_62,0.8919546335307047
FUE_63,0.004528075835903311
FUE_64,0.71104634515999
FUE_65,0.7897088741591916
FUE_66,0.020557358540551074
FUE_67,0.3729132385135767
FUE_68,0.5413526523335002
FUE_69,0.9874509399637983
FUE_70,0.30644670347989167
FUE_71,0.8317636287243708
FUE_72,0.8660322497258046
FUE_73,0.18391830328504144
FUE_74,0.2568691086893089
FUE_75,0.08855803965599263
FUE_76,0.16621738316597356
FUE_77,0.7440409353847655
FUE_78,0.7554630667900177
FUE_79,0.45178313034628015
FUE_80,0.9054782372465886
FUE_81,0.04538588060154114
FUE_82,0.060491111326930525
FUE_83,0.9415112015710291
FUE_84,0.09402994524183084
FUE_85,0.3390183769898921
FUE_86,0.8865750178561598
FUE_87,0.35484838132273466
FUE_88,0.5058230616574843
FUE_89,0.7989892567404251
FUE_90,0.26254147660176474
FUE_91,0.6204498226644446
FUE_92,0.06301615042950703
FUE_93,0.39634739447156553
FUE_94,0.6826908042967681
FUE_95,0.2551261057236568
FUE_96,0.13626573314929746
FUE_97,0.582355671643244
FUE_98,0.2647016711705297
FUE_99,0.04107570570983876
FUE_100,0.6685894450477816
FUE_101,0.5395054545759046
FUE_102,0.35306214428666327
FUE_103,0.9533092191776251
FUE_104,0.6300022980566191
FUE_105,0.3539415853300196
FUE_106,0.9136206196465748
FUE_107,0.04200350951302001
FUE_108,0.19058423542528058
FUE_109,0.18689259921608625
FUE_110,0.26792045872289205
FUE_111,0.6945150150656033
FUE_112,0.005741355404056847
FUE_113,0.471034891974509
FUE_114,0.7569181910302711
