FUE_ID,Bid
FUE_1,0.8689528739729397
FUE_2,0.02866711231437291
FUE_3,0.9097629108536207
FUE_4,0.6694700825447402
FUE_5,0.3377345639140984
FUE_6,0.27347264482308187
FUE_7,0.4308338080266071
FUE_8,0.4293999359740315
FUE_9,0.6798761017803397
FUE_10,0.8227624962101431
FUE_11,0.1632725605737897
FUE_12,0.46512635932311
FUE_13,0.5015440761696734
FUE_14,0.6845802919735561
FUE_15,0.3965584394885239
FUE_16,0.9210120169972964
FUE_17,0.7812286996070894
FUE_18,0.7544268907797858
FUE_19,0.44441719080004716
FUE_20,0.7851361637357862
FUE_21,0.8401864885266227
FUE_22,0.19211489273347915
FUE_23,0.26713887512994294
FUE_24,0.4176722960628282
FUE_25,0.20476981166445563
FUE_26,0.7580382867278892
FUE_27,0.9646648745055821
FUE_28,0.48658142349006817
FUE_29,0.06387640950027773
FUE_30,0.24859672790971543
FUE_31,0.2548566914379965
FUE_32,0.46024788681073747
FUE_33,0.5852571432669658
FUE_34,0.11529268528496817
FUE_35,0.4058323690527661
FUE_36,0.36020143517831815
FUE_37,0.7276305376347348
FUE_38,0.7384381113878564
FUE_39,0.5411561882220132
FUE_40,0.6171818449749793
FUE_41,0.9177085628695006
FUE_42,0.8846453166245447
FUE_43,0.5093423582774488
FUE_44,0.8033932297586052
FUE_45,0.7444810360696545
FUE_46,0.8782912077899451
FUE_47,0.022101474659538156
FUE_48,0.9842009239156249
FUE_49,0.01288749997843186
FUE_50,0.2497886825265241
FUE_51,0.8291877645933085
FUE_52,0.2706069501282037
FUE_53,0.8308851016777568
FUE_54,0.6324264535010558
