FUE_ID,Bid
FUE_1,0.26831585985599293
FUE_2,0.5001716617225297
FUE_3,0.8831554830761575
FUE_4,0.1137775848225312
FUE_5,0.6636049018423478
FUE_6,0.6294144175773104
FUE_7,0.31023206004368986
FUE_8,0.04612524750997549
FUE_9,0.26728182982102666
FUE_10,0.9894962380724058
FUE_11,0.5541815879056562
FUE_12,0.1649791324799057
FUE_13,0.2869440035311005
FUE_14,0.08282482985314565
FUE_15,0.650510421389045
FUE_16,0.6306398626002925
FUE_17,0.10111620957453948
FUE_18,0.07402887059643792
FUE_19,0.3324834183980143
FUE_20,0.9084422111457019
FUE_21,0.5661795107593316
FUE_22,0.9864349186072382
FUE_23,0.1826239536384795
FUE_24,0.7268531598374187
FUE_25,0.4743560884172163
FUE_26,0.957202760825653
FUE_27,0.9283810582242101
FUE_28,0.8296610661891292
FUE_29,0.8094596895125834
FUE_30,0.28907107402330356
FUE_31,0.3972890923358222
FUE_32,0.4012009741661873
FUE_33,0.784380132657239
FUE_34,0.9536130153186466
FUE_35,0.5459272736000973
FUE_36,0.05662658030008838
FUE_37,0.9218205084003092
FUE_38,0.564203750943063
FUE_39,0.25750523864894803
FUE_40,0.6291173447206879
FUE_41,0.1166031810175644
FUE_42,0.7959984617736735
FUE_43,0.6697952093284145
FUE_44,0.7723815335503389
FUE_45,0.5467086684887268
FUE_46,0.4171200509470486
FUE_47,0.2817133249106486
FUE_48,0.2922824651814684
