FUE_ID,Bid
FUE_1,0.4892006777925788
FUE_2,0.33252535718212206
FUE_3,0.01080309748638053
FUE_4,0.6215043511223884
FUE_5,0.6068563420394356
FUE_6,0.9443068265974394
FUE_7,0.8056972372228023
FUE_8,0.8522190081517512
FUE_9,0.9931908053283923
FUE_10,0.4893225169380322
FUE_11,0.7184375597240997
FUE_12,0.7389834909177567
FUE_13,0.1654288846358004
FUE_14,0.05778676802274829
FUE_15,0.5543265247556121
FUE_16,0.01609330070207249
FUE_17,0.28155946999475534
FUE_18,0.028506732397094336
FUE_19,0.6717116649686813
FUE_20,0.7296327943112315
FUE_21,0.48920356768993045
FUE_22,0.7741589350365479
FUE_23,0.7408879317948457
FUE_24,0.21600131542703183
FUE_25,0.34610630945921916
FUE_26,0.9676277388476402
FUE_27,0.3586627080020438
FUE_28,0.21440040917773384
FUE_29,0.7755593310613308
FUE_30,0.8585311032904576
FUE_31,0.5378115369470577
FUE_32,0.72297473308695
FUE_33,0.6601824705517243
FUE_34,0.8084605502294965
FUE_35,0.9524959552224729
FUE_36,0.6698331750655567
FUE_37,0.11156393613139692
FUE_38,0.7845067267354685
FUE_39,0.9997274297103828
FUE_40,0.7831559104539254
FUE_41,0.19768005844670944
FUE_42,0.06364443514393359
FUE_43,0.9648035418332893
FUE_44,0.7158585549803622
FUE_45,0.4003339073262683
FUE_46,0.04978033886579358
FUE_47,0.22732343002175515
FUE_48,0.5988100379487771
FUE_49,0.21764087990683356
FUE_50,0.5276699835019844
FUE_51,0.2000611646463496
FUE_52,0.5149360079843679
FUE_53,0.7469702174317837
FUE_54,0.5394527691857425
FUE_55,0.7021585499675549
FUE_56,0.47326155440200135
FUE_57,0.6653252628747084
FUE_58,0.4679230691712498
FUE_59,0.28896110929112917
FUE_60,0.5232376140019748
FUE_61,0.9540205727361166
FUE_62,0.010189028347640794
FUE_63,0.7267705964814244
FUE_64,0.5180016197409719
FUE_65,0.6849552458775997
FUE_66,0.4890385374717353
FUE_67,0.6523364453228703
FUE_68,0.12931411162794992
FUE_69,0.2551698395172799
FUE_70,0.20224149440806793
FUE_71,0.6450457462299397
FUE_72,0.24823132079109622
FUE_73,0.7518989610060058
FUE_74,0.44447415110944577
FUE_75,0.18932158795137044
FUE_76,0.0886641622458958
FUE_77,0.2692052510981843
FUE_78,0.940670094120594
FUE_79,0.8816312115185274
FUE_80,0.46143082708963656
FUE_81,0.739710433554566
FUE_82,0.7103520801342225
FUE_83,0.5985475141749992
FUE_84,0.5755589981782274
FUE_85,0.5362854213355691
FUE_86,0.5583480149569523
FUE_87,0.7609820091594859
FUE_88,0.6630867809466652
FUE_89,0.5811353408526067
FUE_90,0.4461270517774052
FUE_91,0.645948194664718
FUE_92,0.35966579296652446
FUE_93,0.9889988999020519
FUE_94,0.4608142422681196
FUE_95,0.9745226104363915
FUE_96,0.8653659284490376
FUE_97,0.7174962920290651
FUE_98,0.757358836633654
FUE_99,0.2792798291294931
FUE_100,0.5607384539535475
FUE_101,0.9775096373681883
FUE_102,0.9193166520101255
