FUE_ID,Bid
FUE_1,0.0012643762739934505
FUE_2,0.01944375589542402
FUE_3,0.013577677561783408
FUE_4,0.3335910388862833
FUE_5,0.5073078271535216
FUE_6,0.3654925988912737
FUE_7,0.3942812253435928
FUE_8,0.2281031570801696
FUE_9,0.4029766335408915
FUE_10,0.7901981875403719
FUE_11,0.15359705450960703
FUE_12,0.520456956522421
FUE_13,0.08043577356866116
FUE_14,0.37740050218479304
FUE_15,0.10907671839606792
FUE_16,0.08731641303015703
FUE_17,0.1750064480797484
FUE_18,0.3628622344941199
FUE_19,0.7789665017185645
FUE_20,0.3683671382424467
FUE_21,0.38530834700872163
FUE_22,0.1990197664227622
FUE_23,0.14958748224119023
FUE_24,0.19466970301680353
FUE_25,0.22698766105098167
FUE_26,0.32837564618170345
FUE_27,0.26538562686379197
FUE_28,0.5210608841489002
FUE_29,0.7436668139763405
FUE_30,0.5965496924863187
FUE_31,0.9094378398184061
FUE_32,0.24593723930436173
FUE_33,0.9263260868625135
FUE_34,0.5834485678348929
FUE_35,0.7889994502983121
FUE_36,0.17813974616483907
FUE_37,0.5618698520651855
FUE_38,0.15496529641793189
FUE_39,0.8583296935921954
FUE_40,0.6494291198674129
FUE_41,0.10841865194831934
FUE_42,0.9043553038416088
FUE_43,0.025553199897155543
FUE_44,0.6044414524791112
FUE_45,0.9169421645303392
FUE_46,0.5233586344505795
FUE_47,0.645019608882247
FUE_48,0.7907593041477434
FUE_49,0.01897115536707339
FUE_50,0.09562122941156681
FUE_51,0.9141118201974129
FUE_52,0.8095663031472965
FUE_53,0.9162937965474083
FUE_54,0.10955200698351408
FUE_55,0.07645428016197187
FUE_56,0.6022169006792706
FUE_57,0.3737408928526609
FUE_58,0.08373352970855485
FUE_59,0.8104824160634907
FUE_60,0.007289809960112192
FUE_61,0.29503066226532293
FUE_62,0.7153835676203139
FUE_63,0.30404692358072627
FUE_64,0.6480702507133697
FUE_65,0.3964798455553178
FUE_66,0.1165211239490298
FUE_67,0.8620165397412816
FUE_68,0.6056961257898974
FUE_69,0.7722510797621739
FUE_70,0.9100999476241763
FUE_71,0.21799514314423218
FUE_72,0.2735783439147237
FUE_73,0.779762025443998
FUE_74,0.5452756030438815
FUE_75,0.6287977419558092
FUE_76,0.3508991772661858
FUE_77,0.6548235642664845
FUE_78,0.7124654975989886
FUE_79,0.21986284195555994
FUE_80,0.20155904703377736
FUE_81,0.26986941884284055
FUE_82,0.5613901485280868
FUE_83,0.3803944283629177
FUE_84,0.007240143200495486
FUE_85,0.5569317154458593
FUE_86,0.0722584718075665
FUE_87,0.8482022542714858
FUE_88,0.13898008734668554
FUE_89,0.7622625690780267
FUE_90,0.46913814633480944
FUE_91,0.10196055165552897
FUE_92,0.8203533846056199
FUE_93,0.3538486593279575
FUE_94,0.41460866984604927
FUE_95,0.02576178700891074
FUE_96,0.024255872041269777
FUE_97,0.27882677252547416
FUE_98,0.35563651068152247
FUE_99,0.9733136153373527
FUE_100,0.6311172470448863
FUE_101,0.6432071798738356
FUE_102,0.8779185024380897
