FUE_ID,Bid
FUE_1,0.03205787227012946
FUE_2,0.9816877636646998
FUE_3,0.759010324289766
FUE_4,0.17032754765384517
FUE_5,0.40149281329287834
FUE_6,0.20962704642721386
FUE_7,0.6405193155521256
FUE_8,0.9781784457481532
FUE_9,0.47952121660224645
FUE_10,0.3343297390553709
FUE_11,0.916976277978626
FUE_12,0.9616931539230061
FUE_13,0.07303049416492446
FUE_14,0.9505936896444502
FUE_15,0.1656013694362105
FUE_16,0.6225535976316422
FUE_17,0.9261207391968106
FUE_18,0.9583451408564244
FUE_19,0.19768589052259344
FUE_20,0.3611452783464123
FUE_21,0.9304595062518103
FUE_22,0.8143593318396111
FUE_23,0.3398170976604503
FUE_24,0.3708253128664535
FUE_25,0.3343169150925951
FUE_26,0.1245947443575427
FUE_27,0.777788271375831
FUE_28,0.7453818039496698
FUE_29,0.5091578724007568
FUE_30,0.521059039857886
FUE_31,0.3765006392555895
FUE_32,0.8539448177332447
FUE_33,0.32872186138114057
FUE_34,0.16693035715660254
FUE_35,0.5246058799634641
FUE_36,0.8090503225660645
FUE_37,0.5515791047185503
FUE_38,0.9532882737770721
FUE_39,0.8433529175362591
FUE_40,0.5048502961031336
FUE_41,0.6905188350285546
FUE_42,0.16081547507859673
FUE_43,0.4309861821336681
FUE_44,0.9183786761470969
FUE_45,0.1975414102960673
FUE_46,0.8118056683849314
FUE_47,0.21670463107358995
FUE_48,0.6291728483861292
FUE_49,0.8266365773962399
FUE_50,0.8622071903007944
FUE_51,0.24925071390318643
FUE_52,0.38942656772294304
FUE_53,0.5235009075281296
FUE_54,0.6935500442121867
FUE_55,0.9982875119767983
FUE_56,0.5885261136874395
FUE_57,0.7909487150832228
FUE_58,0.3981223360522005
FUE_59,0.4885581463943359
FUE_60,0.16082712674140054
FUE_61,0.7675538724607537
FUE_62,0.42673836252308384
FUE_63,0.5009579521968017
FUE_64,0.7818824186230129
FUE_65,0.6775303028870423
FUE_66,0.6942515036761624
FUE_67,0.47259521381233716
FUE_68,0.3160371190181991
FUE_69,0.6824169166726837
FUE_70,0.9646231701915186
FUE_71,0.7332821450496871
FUE_72,0.7598373785658202
FUE_73,0.6865240242183049
FUE_74,0.03651724195106021
FUE_75,0.678407162125673
FUE_76,0.2793722866882009
FUE_77,0.5284566086450126
FUE_78,0.2036940235763931
FUE_79,0.1897173143912242
FUE_80,0.32827332893316297
FUE_81,0.8975303903759073
FUE_82,0.1382164394784885
FUE_83,0.5945619325955214
FUE_84,0.47017987620126367
FUE_85,0.02334217317291898
FUE_86,0.4103961221786785
FUE_87,0.11340772624162143
FUE_88,0.8222154510267913
FUE_89,0.026885041608591287
FUE_90,0.6370016621414112
FUE_91,0.6745198832184817
FUE_92,0.49586588161872347
FUE_93,0.4819892512271384
FUE_94,0.7839195002944549
FUE_95,0.3339815638680428
FUE_96,0.511978059336392
FUE_97,0.2512635846754713
FUE_98,0.4198286008965336
FUE_99,0.14523062846158696
FUE_100,0.18386634826745518
FUE_101,0.6421163685917096
FUE_102,0.125154723972152
FUE_103,0.12817123908357575
FUE_104,0.8087083833338594
FUE_105,0.6509200815560774
FUE_106,0.3113515501813754
FUE_107,0.7071229950844575
FUE_108,0.41355353200574607
FUE_109,0.840946658993549
FUE_110,0.7488643721527115
FUE_111,0.7326086184245464
FUE_112,0.18577028536681606
FUE_113,0.5769756592962063
FUE_114,0.8514954183334025
FUE_115,0.1347211392471851
FUE_116,0.5515926298438695
FUE_117,0.3551034279898473
FUE_118,0.9096341838710107
FUE_119,0.08234345121348596
FUE_120,0.17744634252913893
