FUE_ID,Bid
FUE_1,0.5710866594411889
FUE_2,0.6001433313685114
FUE_3,0.24095650188666196
FUE_4,0.8506256050876061
FUE_5,0.13881044303582213
FUE_6,0.5638901453118714
FUE_7,0.025501693097089162
FUE_8,0.1540843868377434
FUE_9,0.44329563956941376
FUE_10,0.3696226627433543
FUE_11,0.7779727675469805
FUE_12,0.25338672278652685
FUE_13,0.9678242634645422
FUE_14,0.030316027318100458
FUE_15,0.6096819988794385
FUE_16,0.5033481708177233
FUE_17,0.3815827501047393
FUE_18,0.05672714704484616
FUE_19,0.08599708635880743
FUE_20,0.803987264490332
FUE_21,0.39907500340915325
FUE_22,0.38964758431819546
FUE_23,0.29798669006091494
FUE_24,0.07997590368948893
FUE_25,0.3172998998563731
FUE_26,0.9103720170797981
FUE_27,0.15400537314682572
FUE_28,0.05113473566607818
FUE_29,0.037387393999896434
FUE_30,0.7835023353024151
FUE_31,0.8015421694541154
FUE_32,0.17690143666690827
FUE_33,0.8616180050515726
FUE_34,0.6487714393313807
FUE_35,0.29177122527775334
FUE_36,0.5396928485244326
FUE_37,0.817457163370784
FUE_38,0.13053422950622373
FUE_39,0.2953117895364442
FUE_40,0.2526660557638406
FUE_41,0.34955598233458474
FUE_42,0.423123819206204
FUE_43,0.04355098842674765
FUE_44,0.18102085829607195
FUE_45,0.12954026892533688
FUE_46,0.17448917647647444
FUE_47,0.10750700939481617
FUE_48,0.009593625415370122
FUE_49,0.0328166944050724
FUE_50,0.6310385863853852
FUE_51,0.8162533933910828
FUE_52,0.6756806729286919
FUE_53,0.860022321927623
FUE_54,0.013762006054168885
FUE_55,0.2496060552212349
FUE_56,0.5673624822102054
FUE_57,0.5915079795457225
FUE_58,0.1256437760311423
FUE_59,0.6885543346783973
FUE_60,0.13362951007891144
FUE_61,0.5503629995633863
FUE_62,0.4553050874836786
FUE_63,0.7635746693306587
FUE_64,0.23472192694676375
FUE_65,0.9481585020393439
FUE_66,0.28770175262030406
FUE_67,0.1336073113428966
FUE_68,0.750995585308378
FUE_69,0.9378436022808062
FUE_70,0.8569293065210704
FUE_71,0.0049081249166058605
FUE_72,0.0413690623312829
FUE_73,0.6358427502377464
FUE_74,0.7825209265894595
FUE_75,0.11018644865025351
FUE_76,0.3645430836408664
FUE_77,0.5335421484551387
FUE_78,0.04585371597172627
