FUE_ID,Bid
FUE_1,0.26707350033001565
FUE_2,0.6004002855298601
FUE_3,0.061735197133007236
FUE_4,0.22460253053616608
FUE_5,0.03015053293592551
FUE_6,0.04905754625474201
FUE_7,0.4982119981355767
FUE_8,0.8257161590069388
FUE_9,0.3682664075756795
FUE_10,0.5070827950599203
FUE_11,0.13741242714524515
FUE_12,0.1404616533480788
FUE_13,0.5014484236706647
FUE_14,0.2930767859789839
FUE_15,0.6032043652340376
FUE_16,0.02009478531214337
FUE_17,0.09768476737164711
FUE_18,0.950240787302408
FUE_19,0.618365334853351
FUE_20,0.8383488450382576
FUE_21,0.2379403102666504
FUE_22,0.6757376117088648
FUE_23,0.055307741468637484
FUE_24,0.8190863037531529
FUE_25,0.12986778017570288
FUE_26,0.8232455500061848
FUE_27,0.4625246310712925
FUE_28,0.7397358967764918
FUE_29,0.16810241480791244
FUE_30,0.7336629186202812
FUE_31,0.6163770096687224
FUE_32,0.24964526361379724
FUE_33,0.5242544990454912
FUE_34,0.6347866130305877
FUE_35,0.5571393202208045
FUE_36,0.3610654702172811
FUE_37,0.5702164666157585
FUE_38,0.4327527401838538
FUE_39,0.5825340857309025
FUE_40,0.9669178549286424
FUE_41,0.3034864379694685
FUE_42,0.38228477459510257
FUE_43,0.7642481671044461
FUE_44,0.28841404461031905
FUE_45,0.4371704282781772
FUE_46,0.7412811035653009
FUE_47,0.8542707353567018
FUE_48,0.2874964496568362
FUE_49,0.0785307282649933
FUE_50,0.24683276120873743
FUE_51,0.3120434390793214
FUE_52,0.9296185710623772
FUE_53,0.8378988518002721
FUE_54,0.24260653856508962
FUE_55,0.858515601951493
FUE_56,0.18201746581694767
FUE_57,0.5106826383912526
FUE_58,0.689009505014757
FUE_59,0.7872663493963482
FUE_60,0.18950849699391537
FUE_61,0.6737105268166739
FUE_62,0.9460554134890654
FUE_63,0.21107119938306107
FUE_64,0.24463630346481535
FUE_65,0.45825278645624723
FUE_66,0.22093567386572233
FUE_67,0.8856271722610507
FUE_68,0.7056886334496625
FUE_69,0.9623323165288356
FUE_70,0.7492878349490669
FUE_71,0.05275800695979671
FUE_72,0.918267982948777
FUE_73,0.7556584041319654
FUE_74,0.3049765700532978
FUE_75,0.8256338010060528
FUE_76,0.5309307541446134
FUE_77,0.5654804584123239
FUE_78,0.04521220610623955
FUE_79,0.3019425515587637
FUE_80,0.5623734329586096
FUE_81,0.07743742342665194
FUE_82,0.593250492420905
FUE_83,0.6882614870246493
FUE_84,0.1004544424725542
FUE_85,0.04132351202898321
FUE_86,0.5684944408321535
FUE_87,0.3454811825978127
FUE_88,0.7264533139468059
FUE_89,0.27020680881903714
FUE_90,0.24665296577529883
