FUE_ID,Bid
FUE_1,0.6559737928951389
FUE_2,0.19221094663759075
FUE_3,0.945898716237441
FUE_4,0.2438374845206771
FUE_5,0.9648958119101605
FUE_6,0.24031353140006517
FUE_7,0.33481634958080797
FUE_8,0.16630195069233078
FUE_9,0.31809088117403306
FUE_10,0.6749053602673581
FUE_11,0.26678207358510775
FUE_12,0.27058627378238187
FUE_13,0.9635772861635432
FUE_14,0.4769697974014069
FUE_15,0.8013959799597591
FUE_16,0.2689019267553888
FUE_17,0.6563298875728287
FUE_18,0.2985412697393345
FUE_19,0.7772583299010712
FUE_20,0.1595578053322022
FUE_21,0.15477785800310495
FUE_22,0.8090700439306053
FUE_23,0.6416152670288462
FUE_24,0.044144611748346274
FUE_25,0.7619074687720409
FUE_26,0.6958827501543158
FUE_27,0.3238125102066768
FUE_28,0.8088926348450506
FUE_29,0.7348662545842288
FUE_30,0.8447449677749362
FUE_31,0.8653938205738982
FUE_32,0.27363429900041913
FUE_33,0.4902988238066751
FUE_34,0.9264398375976421
FUE_35,0.44902830802784655
FUE_36,0.09236843856918697
FUE_37,0.26823371631824455
FUE_38,0.8795827875767726
FUE_39,0.6256841381200371
FUE_40,0.02831980587084082
FUE_41,0.24421792943948217
FUE_42,0.2732151670604853
FUE_43,0.4291938324237724
FUE_44,0.2089681661721905
FUE_45,0.23643185523256138
FUE_46,0.6621504881007141
FUE_47,0.07839570611908542
FUE_48,0.9567358200035732
FUE_49,0.7677890819940916
FUE_50,0.1851837691450854
FUE_51,0.17920770317928691
FUE_52,0.7981125297120012
FUE_53,0.058149688907879304
FUE_54,0.2403004763432658
FUE_55,0.4831562462072372
FUE_56,0.0633943666089215
FUE_57,0.3993021054738677
FUE_58,0.5716310080358254
FUE_59,0.7400043814262364
FUE_60,0.2115555952704281
