FUE_ID,Bid
FUE_1,0.17031993905780163
FUE_2,0.06665206156225234
FUE_3,0.27833008473109433
FUE_4,0.5163378444153462
FUE_5,0.06211765411764891
FUE_6,0.866744637426893
FUE_7,0.6724913306091604
FUE_8,0.0770670607605981
FUE_9,0.5831013164868682
FUE_10,0.06975067697492188
FUE_11,0.813307201743446
FUE_12,0.775880304683741
FUE_13,0.9558292798341721
FUE_14,0.35565798104223356
FUE_15,0.7798531012513231
FUE_16,0.581969388079742
FUE_17,0.767548744680818
FUE_18,0.014419363570370103
FUE_19,0.06661232304505604
FUE_20,0.6395420448515873
FUE_21,0.5806227981464912
FUE_22,0.40609296919029725
FUE_23,0.8601802539281109
FUE_24,0.14032943609441717
FUE_25,0.3968539301163322
FUE_26,0.4619789042322269
FUE_27,0.56705311600202
FUE_28,0.9876399964832288
FUE_29,0.6250273729457236
FUE_30,0.7036138098455701
FUE_31,0.22647153420351884
FUE_32,0.584457435991574
FUE_33,0.14186188461371452
FUE_34,0.1315348946935858
FUE_35,0.28354293338345615
FUE_36,0.18731840928409493
FUE_37,0.19772568642796784
FUE_38,0.11970311472646866
FUE_39,0.9005742002436959
FUE_40,0.8178573687170424
FUE_41,0.29099503234323876
FUE_42,0.5211726593045173
FUE_43,0.9409664817805298
FUE_44,0.11118126963098296
FUE_45,0.1009994882330355
FUE_46,0.26253611498845475
FUE_47,0.8526215513378841
FUE_48,0.12966529024141826
FUE_49,0.050180949231443894
FUE_50,0.5314047803882943
FUE_51,0.9067945555545006
FUE_52,0.7170721455248656
FUE_53,0.9868143300971242
FUE_54,0.836998913445335
FUE_55,0.10666910179415268
FUE_56,0.9214104397577328
FUE_57,0.8791416209697563
FUE_58,0.7710571405981476
FUE_59,0.8566899952813348
FUE_60,0.3582463947494974
FUE_61,0.6218671178199353
FUE_62,0.8044079187271072
FUE_63,0.8567386906871793
FUE_64,0.4809005724040216
FUE_65,0.969769325051979
FUE_66,0.2152233976188821
FUE_67,0.8597510449114875
FUE_68,0.7565457660686195
FUE_69,0.45253463546540584
FUE_70,0.7376744652317964
FUE_71,0.6475575528827671
FUE_72,0.48603373794494176
FUE_73,0.6405035621285049
FUE_74,0.7356432294464632
FUE_75,0.00885377743716953
FUE_76,0.6165106110265197
FUE_77,0.8392984529942413
FUE_78,0.8669337034538269
FUE_79,0.1306657313269265
FUE_80,0.3023957624420379
FUE_81,0.02606977062353999
FUE_82,0.6326087477275792
FUE_83,0.8635311970736755
FUE_84,0.6092037105942195
FUE_85,0.7760862355129021
FUE_86,0.5393213740835051
FUE_87,0.8209186854686666
FUE_88,0.28693512606922833
FUE_89,0.8761356098960789
FUE_90,0.42383563625971266
FUE_91,0.7878646940156288
FUE_92,0.1568112772454714
FUE_93,0.16338867024135584
FUE_94,0.6135128508442269
FUE_95,0.7295007231812924
FUE_96,0.1600436111019936
FUE_97,0.2247256217012661
FUE_98,0.29234041411029255
FUE_99,0.9812817781171717
FUE_100,0.7347297705088094
FUE_101,0.07455322302055223
FUE_102,0.15450070656046244
