FUE_ID,Bid
FUE_1,0.7152787206621379
FUE_2,0.5344038771884363
FUE_3,0.039413433072907345
FUE_4,0.09802159918745856
FUE_5,0.10321466671456803
FUE_6,0.8712432480342596
FUE_7,0.22472550436164873
FUE_8,0.6866775073612672
FUE_9,0.19725053466173426
FUE_10,0.5643218795000096
FUE_11,0.3160382171288464
FUE_12,0.9233932507412669
FUE_13,0.6220666737160274
FUE_14,0.7944705759873882
FUE_15,0.3466534481300926
FUE_16,0.781248035872037
FUE_17,0.9920114895319052
FUE_18,0.18473098634333662
FUE_19,0.1544293130178096
FUE_20,0.9242408184731336
FUE_21,0.1287723529633349
FUE_22,0.24446731569118607
FUE_23,0.9014127767088532
FUE_24,0.1932939654240129
FUE_25,0.9277913428249112
FUE_26,0.7801181411897887
FUE_27,0.5858552822744053
FUE_28,0.10679943831442984
FUE_29,0.3183859798744072
FUE_30,0.43087379233267753
FUE_31,0.36737884692777545
FUE_32,0.2509284205113467
FUE_33,0.2491205262934848
FUE_34,0.7392928986429058
FUE_35,0.8000036066930815
FUE_36,0.773953648979478
FUE_37,0.4140776264733419
FUE_38,0.8302268216568649
FUE_39,0.5308241821363358
FUE_40,0.6870413775594043
FUE_41,0.5478552332116166
FUE_42,0.706702628105285
FUE_43,0.40496080244709054
FUE_44,0.1811125384799821
FUE_45,0.47616269422400115
FUE_46,0.2968947157477251
FUE_47,0.04119410391320022
FUE_48,0.7189354964543914
FUE_49,0.0343226774844646
FUE_50,0.19626724581990806
FUE_51,0.07675502338975282
FUE_52,0.33590483557906625
FUE_53,0.657447961163164
FUE_54,0.11147078199635618
FUE_55,0.523288978479621
FUE_56,0.45692907053905496
FUE_57,0.25115083399082194
FUE_58,0.2833727099173885
FUE_59,0.09646901631121263
FUE_60,0.09437486172067067
FUE_61,0.372031720620023
FUE_62,0.862448542388346
FUE_63,0.6904996198721669
FUE_64,0.6835315212285809
FUE_65,0.7582886530747798
FUE_66,0.7296898887194289
FUE_67,0.700842944333329
FUE_68,0.5909714700879701
FUE_69,0.3694950151238975
FUE_70,0.34033267542081136
FUE_71,0.04587583763469416
FUE_72,0.9299866601902012
FUE_73,0.4727312566405729
FUE_74,0.6954553711386691
FUE_75,0.9594816738401092
FUE_76,0.4060972323865758
FUE_77,0.8009409307777855
FUE_78,0.06889199699318471
FUE_79,0.014024510406534185
FUE_80,0.41922438907253845
FUE_81,0.4286003620244754
FUE_82,0.07730750436184308
FUE_83,0.18851267314965459
FUE_84,0.3342394367948799
FUE_85,0.3254590116207694
FUE_86,0.6952916744106856
FUE_87,0.8223099584614227
FUE_88,0.769189731658328
FUE_89,0.017811841906085868
FUE_90,0.8890085941302129
FUE_91,0.3434296316866431
FUE_92,0.9507828971114299
FUE_93,0.027792013990319386
FUE_94,0.47027119999718203
FUE_95,0.5308202451760441
FUE_96,0.08676419695080473
FUE_97,0.7398385626080314
FUE_98,0.24879444383897475
FUE_99,0.8618354011800125
FUE_100,0.624655842989282
FUE_101,0.5892585184036425
FUE_102,0.8365726001964925
