,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.6656255933153622,0.4101309128690553,0.45727247351302625,0.4606115270783526,0.46006722107648096,0.5228430997908643,0.46807396230997245,0.47264334109398903,0.49850807586869306,0.35675702999337056,0.36151435414707794,0.537798661221522,0.42283791692307765,0.45642225777133955,0.5602889326835889,0.6952862967260964,0.6304962647912075,0.6511096233234841,0.20712420689713468,0.5005873168319095,0.5589531236063725,0.41294667719963724,0.5029982538616935,0.4940665694713921,0.43882841423440905,0.5985089849405715,0.37967362813630867,0.4991175857975073,0.46449893379198587,0.48933057760324367,0.4292525233964549,0.3341403772009644,0.5626644653111339,0.03981184016483552,0.6135697248709362,0.29739872091566355
FUE_2,0.6650836992602057,0.42262373338498244,0.4695736047529117,0.4728918342394808,0.4723510093113548,0.5343847501709493,0.48030291749389264,0.4848372530294887,0.5104385850286046,0.3693376525302472,0.37409013957679316,0.5490024120159177,0.43529398805572356,0.4687284932434394,0.570781912641088,0.6869290438530631,0.6357931499372841,0.6533606615321246,0.2197547620887007,0.5124908310997451,0.5694966362361408,0.4254320701376258,0.5148691763693314,0.5060514678391278,0.4512243907294449,0.6069271523407451,0.3922265701992109,0.511040286008801,0.4767533562268266,0.501368872352654,0.44168655996913336,0.3467390436532148,0.5730646055077165,0.05244572499293327,0.6207207556689603,0.31001465673236733
FUE_3,0.6723205245166596,0.4181781838812783,0.4653018787580384,0.468638988073165,0.46809500713000557,0.530801161351341,0.47609662594239094,0.48066272860715514,0.5065027776123057,0.3648124654191849,0.36956934009502723,0.5457246927133459,0.4308817672145574,0.46445213947337555,0.5681470036070537,0.7010225729885398,0.6378326515883043,0.6581189742671849,0.21518428010813107,0.508579482576062,0.5668160525591189,0.4209932570026382,0.5109873563091627,0.5020663773046816,0.4468666662936553,0.6061640625357712,0.38772649092733763,0.507111554055981,0.4725239771139036,0.497335393858962,0.43729432166151566,0.3421974890020092,0.5705136004069672,0.04787222249899873,0.621097384729895,0.3054574366637408
FUE_4,0.6695007018114723,0.415715054571768,0.4628339643007157,0.46617055298915144,0.4656266590878118,0.528314157960526,0.47362690633215176,0.4781921318756506,0.5040255738502144,0.36235152351520966,0.3671082777564351,0.5432291294875651,0.4284177215499664,0.461984352604149,0.5656332993028496,0.6979565246596556,0.635180634549521,0.6553810949347311,0.21272458094103205,0.5061016002790233,0.5643036440901023,0.4185299425236541,0.5085086544459352,0.4995905398544649,0.44440112111058316,0.6035963412845593,0.3852648597198228,0.5046341540376714,0.47005489466382316,0.49486089674295547,0.43482972632740485,0.3397369962827079,0.5679975129314289,0.04541260616900935,0.6184958863471419,0.3029973737382725
FUE_5,0.671189641055574,0.41343782217673464,0.46060825053280097,0.4639504471239973,0.46340561562011395,0.5262944004258986,0.47142063889770164,0.47599531564511083,0.5018999975576574,0.36005075533042347,0.3648088051717178,0.5413019549104008,0.4261503515675655,0.45975726460715804,0.56390280817241,0.7025444023865083,0.6349711555923406,0.6561355098166035,0.21041044538003367,0.5039833450061254,0.5625590824180785,0.4162547029139425,0.5063992430244314,0.4974502244955503,0.44214989339653027,0.602455316306919,0.38297150723426465,0.5025106951508826,0.4678417625932636,0.4927061260412225,0.4325682730195809,0.33743139614650974,0.5662929074997968,0.043097579683851375,0.6177264043202044,0.30068715060238116
FUE_6,0.6752195969651843,0.42813377921604534,0.4751568671120446,0.478483040924172,0.4779408881063478,0.5402565472053501,0.4859137068391599,0.4904613993247474,0.516162959993268,0.3748141091996827,0.3795684475729835,0.5550017853508281,0.44081808271985873,0.474309808068207,0.5770480480763659,0.6995079915310392,0.6439444440098765,0.6625646285934038,0.2252121019305311,0.5182254611848094,0.5757438773177601,0.43094495590825665,0.5206161836062999,0.5117551713213414,0.4567714463040878,0.6139596905801655,0.39771361977370956,0.5167676278455385,0.48235443525959293,0.5070522693317812,0.44721907538460337,0.35220859340863414,0.5793654256810296,0.057901789694136375,0.6282123976553088,0.3154775947459814
FUE_7,0.7845828195568973,0.5360197716995614,0.5830649890917596,0.5863935663685161,0.5858510117813317,0.648252253610859,0.5938301587293627,0.5983818951089271,0.62411384155276,0.4826899623106205,0.4874448593231773,0.6630364093669228,0.5487083184438164,0.582217340912908,0.685164431741109,0.8097209688721776,0.7526537108926861,0.7716168474934221,0.3330821879588915,0.6261794558147439,0.6838544529609992,0.5388318060390676,0.6285739364863593,0.6196997800979898,0.564668620075029,0.7223138835700457,0.5055926696333266,0.6247194099582865,0.5902679481014589,0.614990719077627,0.5551118551491134,0.46008236256955376,0.6874924780550051,0.16577149113658776,0.7367111494438553,0.4233493693359704
FUE_8,0.7307145839976555,0.476032603921048,0.5231634801239055,0.5265013708657147,0.5259572592771736,0.5886914260917712,0.5339609368042947,0.5385283560898684,0.5643783244055257,0.42266360322461066,0.42742065860586403,0.6036278187527933,0.48873756235593296,0.522313549340667,0.6260774035361605,0.759794343407402,0.6959717403365007,0.7163882801864392,0.2730335533142576,0.5664560482410262,0.6247445035384,0.4788479549069638,0.5688651526570208,0.5599398725725208,0.5047247117677311,0.6641758072104204,0.4455786630076044,0.5649873955395742,0.5303873315865346,0.555206876731214,0.4951509416760315,0.40004795283968686,0.6284475849519132,0.10572137142028752,0.6791600969157522,0.36330725564108257
FUE_9,0.6269764683802332,0.3703299853293194,0.4174864234441735,0.42082709659281015,0.42028251980587916,0.4831165488297398,0.4282935285338979,0.43286563703936615,0.45875095005405686,0.31694930660613235,0.321707004845434,0.4980988688574194,0.3830398372540745,0.41663581082422513,0.520646011107259,0.6574863906159021,0.5912942474972257,0.6121879852467387,0.16731262396220736,0.46083230600706643,0.5193061324358275,0.37314632508973883,0.46324579802461946,0.4543051857898094,0.3990349959934042,0.5590367057824561,0.3398680459440184,0.4593610716812842,0.42471651740319216,0.4495650182034194,0.38945615226801616,0.29433125867146853,0.5230290310497223,0.0,0.5742051528641475,0.25758826759448444
FUE_10,0.6754970171941101,0.4315335512936607,0.47850788911982345,0.4818287720208189,0.4812875035937253,0.5434152414378063,0.48924639481499765,0.4937851899510111,0.5194199630925347,0.37823623881484847,0.38298934503164345,0.5580753339262327,0.44420850228929987,0.4776621270924423,0.5799433443820753,0.6981022351300064,0.6455719017073138,0.6634779441032826,0.22864695399890833,0.5214756284734724,0.5786518084210993,0.4343428374622337,0.5238581000230642,0.5150259522265439,0.46014657874517945,0.6163412743086161,0.40112869905882736,0.520022653344774,0.48569359102789206,0.5103365830937928,0.4506038887562716,0.35563531982003077,0.5822375242875499,0.06133749032948389,0.6302851172419347,0.31890872132470444
