,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.3769944224713223,0.394289171162056,0.5675310812837571,0.3692768100669749,0.5169435121549905,0.4293476254119706,0.5331127229933627,0.30350590085650553,0.41357253125278554,0.3347861796922381,0.44608772800567403,0.4914812785201549,0.5389223820813356,0.48496656542127414,0.41396480562907706,0.49202995098829816,0.48156136850947723,0.4371615408943868,0.43480776263596366,0.47037282387732293,0.45923884714814417,0.46835032083854844,0.39125768032701197,0.09279369283302193,0.4048035499712987,0.510896750224748,0.474207723265215,0.39667022819469705,0.40385632179321496,0.4622029835208114,0.4871761717912883,0.47864918379507587,0.5106542154494662,0.43422909162642237,0.075111582022084,0.42207375611539294
FUE_2,0.4643505431514907,0.4815967154582587,0.6503940818246681,0.45664991826086,0.6026306617419938,0.5164901957619112,0.6181607248437561,0.3909552448446784,0.5008030692497843,0.4222107845339245,0.5331028572348064,0.5778554119362314,0.6236901283306612,0.571469721138983,0.5011934628131671,0.5783924770667663,0.5681259064413435,0.5242496669295866,0.5219131526741703,0.5571133303877949,0.5461210435318289,0.555118841606098,0.47857494479109647,0.18027248994560663,0.49207264471872897,0.5967777945826671,0.56089206770805,0.48396973148939365,0.49112920677990707,0.5490503367554167,0.5736373318737569,0.5652631709338752,0.5965425902289475,0.5213386083998334,0.16259052898762094,0.5092601946048735
FUE_3,0.4283564633382517,0.4456422349224151,0.6180332998227644,0.42064198867875496,0.5679931738117099,0.48067015022494636,0.5840405836264863,0.35488515060177855,0.4649113499207998,0.3861608650832583,0.49738660757190617,0.5426605102972328,0.5897964516098463,0.5361699769826164,0.46530327615760964,0.5432070050670166,0.5327762664567862,0.4884739699647486,0.4861233939457301,0.521620589543687,0.5105130121676789,0.51960331070794,0.44261254096016356,0.14417837434734673,0.4561495032517657,0.561983122721083,0.5254450087162701,0.44802180528629254,0.4552029761936672,0.513470662070123,0.5383717183989486,0.5298733270980696,0.5617419736647805,0.48554548826150346,0.12649629116599106,0.47340440923783417
FUE_4,0.377662646539646,0.39495673450512364,0.568135539175892,0.3699452650519478,0.5175886824657937,0.4300129402617924,0.5337488694827331,0.3041753912222063,0.41423904592377375,0.3354553342325484,0.44675130108412836,0.4921360267600297,0.5395545371326347,0.48562309860266056,0.4146312946679639,0.49268453843362764,0.48221874934154074,0.43782611215494965,0.4354725697679471,0.471032629260737,0.4599005989027884,0.46901051146465145,0.39192537593042703,0.09346358280911844,0.4054705898998956,0.5115446364768398,0.4748667557093858,0.397337682107045,0.4045234133353907,0.4628642571259302,0.4878321244695215,0.479307246772423,0.5113022041850177,0.4348939551289521,0.07578147403076527,0.4227396695484002
FUE_5,0.4288968735342368,0.44614230096855534,0.6148744200608369,0.421196509297819,0.5671518008636794,0.4810332568261001,0.5826724321477589,0.3555030066998938,0.4653474753899754,0.3867581662577287,0.4976439737473519,0.5423868209462948,0.5881977369243891,0.5360030743552483,0.4657378401704496,0.5429237114087861,0.5326601863332755,0.48879189666641454,0.48645564592473683,0.5216502730118564,0.5106601368507562,0.5196562089833692,0.44312067929430127,0.1448207046049592,0.45661764114304454,0.5613018183386475,0.5254281595006621,0.4485151937668077,0.45567426125485905,0.513588900641866,0.5381700517298014,0.529798198159779,0.5610667232564162,0.48588116465309444,0.12713874595143754,0.47380392614917644
FUE_6,0.4042294933650354,0.4214999097286807,0.592467483760557,0.3965203874724196,0.5433360753177898,0.4564756423585217,0.5591790918224803,0.3307876363019633,0.4407446734385501,0.36205553560270315,0.47315175347619026,0.5182222584900967,0.5648451005691179,0.5117727282378696,0.44113600477434295,0.5187650629344953,0.5083985138768514,0.4642622295063914,0.46191711846190286,0.497298688562116,0.48623604033783085,0.4952902959217194,0.418473288717683,0.12009016286064961,0.43199502077935337,0.5373878807391618,0.5011052885113921,0.4238769378594849,0.43104969227419143,0.48918264517711213,0.5139611269507489,0.505511275367597,0.5371490688716425,0.4613405190246714,0.10240812700631981,0.44922378230770615
FUE_7,0.44667394160832075,0.46393760322361066,0.6342912576516654,0.4389671981099561,0.5855489734841379,0.49889040220710745,0.6013036164399709,0.3732450501199306,0.483171660713943,0.4045095083619392,0.5155488043599783,0.560530333563379,0.6069309299655746,0.5540986997331319,0.4835627305875959,0.5610715283029002,0.5507330018952384,0.5066694231202978,0.5043267111659657,0.5396575997109616,0.5286146257928475,0.5376530963616463,0.4609123337711918,0.1625516737204731,0.4744273683360995,0.5796276221559031,0.5434564034612418,0.4663135133055679,0.47348256679238143,0.5315563917726127,0.5562812725894113,0.5478526253377597,0.5793898254335743,0.5037506852168901,0.14486965871208904,0.49164463942171194
FUE_8,0.3947444390633602,0.41203764070917215,0.5851319149941921,0.3870273673414496,0.5346395654786311,0.44709083045708803,0.5507876624722923,0.3212588824746915,0.4313185454570761,0.35253837496825624,0.46382685517036987,0.5091997475604063,0.5565879840013108,0.5026892124636614,0.431710759819637,0.5097480436671474,0.49928599971022936,0.45490300500656466,0.4525497789799413,0.4881031306436034,0.4769737103782592,0.4860815294415339,0.40900645955095843,0.110547610156182,0.42255079399643836,0.5285991592419474,0.4919362206407333,0.414418441519496,0.4216036866655867,0.4799367273795206,0.504897460032232,0.4963754117750475,0.5283568643014307,0.45197123994792215,0.09286550410465359,0.4398183626213646
FUE_9,0.5710131203210967,0.5978307870841395,0.6513523390819677,0.4952210538627942,0.5581085336590027,0.5981213468489507,0.6595082599239478,0.40670706019567027,0.5937362463150472,0.5705227159840065,0.6061108141393315,0.5892029190052925,0.5939440044021954,0.5612011851004067,0.5987133725690802,0.5717025307516848,0.6116890580376524,0.3892909445215945,0.5930490264255822,0.6200612875461392,0.48865986269446354,0.5902501912153899,0.5848944781910973,0.47442810845591366,0.2925387285448031,0.6045855461379619,0.5833039858443179,0.2351887720377693,0.5510539743828058,0.6139181670260944,0.577320140925754,0.5537921857972039,0.5595966298720405,0.6100904585327321,0.5022004627092985,0.49291766601945325
FUE_10,0.49717985971286494,0.523598614603996,0.5753743929183993,0.42184472758396563,0.4844058023674978,0.5238836474109146,0.5830785127195927,0.33344460192126657,0.5195788178583907,0.49669502421494544,0.5317086435291384,0.5151217662874225,0.5197829210898445,0.48747003124877397,0.5244643175052957,0.4978613530779947,0.5371564742605022,0.3160357116632498,0.5189035856694495,0.5453054744274625,0.4153000354173251,0.5161519942888536,0.5108799940462405,0.401097663998559,0.21929882488130675,0.5302167161660103,0.5093127690873007,0.16195075299205502,0.47741013127626336,0.5393295262236093,0.5034104324656462,0.4801264218512948,0.4858804315900522,0.535596655975488,0.4288041484318262,0.41954737005532255
FUE_11,0.49948318564239885,0.5259252780114585,0.5778012261908156,0.4241211135010496,0.48670145526226644,0.5262106329776686,0.5855307567657276,0.33571423961936775,0.5219011213618857,0.4989980231562519,0.5340452011545415,0.5174396144474394,0.5221054379225968,0.48976735648071346,0.5267919648756592,0.5001651438209129,0.5395006015423264,0.318304920688161,0.521225189366993,0.5476625172876675,0.4175754444071552,0.5184708385528219,0.5131939429802416,0.4033713324707427,0.221567124262179,0.5325513357048524,0.511625356078921,0.16421894052109862,0.47970231654502105,0.5416769017638934,0.5057182438873968,0.4824198983590819,0.48817687696794854,0.5379385341231221,0.4310817174733017,0.4218233989435059
FUE_12,0.49142480322410376,0.5179318325097403,0.5700877639691284,0.4159879070177023,0.4786217465786176,0.518218084661871,0.5778886466016042,0.327562313346408,0.5138955359727926,0.4909387316711644,0.5260793198095362,0.5094216274070166,0.5141004464461497,0.48169229484018045,0.5188012596920566,0.49210805367722477,0.5315558218166104,0.31015180557105804,0.513217655769811,0.5397537686899803,0.4094395273261984,0.5104556238638754,0.5051651055674605,0.3952305865989959,0.21341148654169717,0.5245800535076713,0.5035927295161486,0.1560629926272701,0.4716129739212078,0.5337411806459552,0.4976723338630763,0.4743341428392874,0.4800993703434895,0.5299874833627195,0.42295179396294597,0.41368920181989105
FUE_13,0.5295184314577931,0.5560103705003356,0.6081010726195012,0.45409890515619333,0.5167203275189358,0.5562964140602024,0.6158852888061785,0.365677654155264,0.551976896168588,0.5290325710538877,0.5641514479777382,0.5475058701386967,0.5521816685846165,0.5197897967071269,0.5568791605605925,0.5302013817492813,0.5696230412095189,0.3482674221308019,0.5512994688257297,0.577812602785919,0.4475511543512829,0.5485392222592482,0.5432518698356206,0.4333433338909082,0.2515276882000378,0.5626534378060815,0.541680374256096,0.19417926622644444,0.5097137916885061,0.5718062923060981,0.5357630648461675,0.5124341277830037,0.5181974399607042,0.5680561617181398,0.46106203038411375,0.45180042980005997
FUE_14,0.6298900702172119,0.6566408854357463,0.7098648043390468,0.5541740554705553,0.6170072656354627,0.6569305159633336,0.7179423398443718,0.4656789272361513,0.6525589031687958,0.6294005961114401,0.6648922933610887,0.6480383762319318,0.6527660475160031,0.6200951779441407,0.6575206322250333,0.6305781580205578,0.6704485294118772,0.44826400749161754,0.6518736960562375,0.6787829812010402,0.5476155999625313,0.6490827894890883,0.643741110742258,0.5333887158254533,0.3515143282984031,0.6633726443854079,0.6421545157840888,0.2941646836281365,0.6099625184098857,0.6726681643905554,0.6361843124040064,0.6126970784191579,0.6184931166530878,0.6688564792214288,0.5611501491836045,0.5518716675834088
FUE_15,0.51043482451883,0.537276047035871,0.5909029720472633,0.43461601032033065,0.49752257158897073,0.5375669345148593,0.5990867804773634,0.34609538977982407,0.5331770780361648,0.5099440926952412,0.5455661708412933,0.5286392386997092,0.5333850524993935,0.5006168906123791,0.5381596336687525,0.511124700591944,0.551152184166928,0.32867885412034153,0.5324891485596911,0.5595377607256333,0.42805385799317347,0.529687518536935,0.5243268599040628,0.4138203928411536,0.23192574732152718,0.5440389198695074,0.5227349944576739,0.17457568131332293,0.49046456035163044,0.5533846391349933,0.516746344548261,0.4932040562578199,0.499011457804359,0.5495512720930459,0.4415965840119398,0.4323122711400879
FUE_16,0.5176116224496922,0.5441235931644172,0.5963009064617568,0.4421690406774136,0.5048069444132726,0.5444099136352181,0.6041072579881961,0.3537420259452626,0.5400863723274153,0.5171254817677109,0.552273179991908,0.5356115197714881,0.5402913280143595,0.5078778459186966,0.544993229019717,0.5182949711747366,0.5577512900934686,0.3363314279407113,0.5394083438144794,0.5659519844220546,0.4356204551843091,0.5366457272334348,0.5313541722210372,0.4214111478607152,0.2395909174617451,0.5507735022193908,0.529781507859975,0.18224240000781766,0.49779743954250855,0.5599373394692496,0.5238601016703731,0.5005188810760464,0.5062847355629047,0.5561824736684269,0.44913317689721716,0.4398702602640918
FUE_17,0.5316831409662188,0.5704891792979038,0.5325453670210573,0.533283465014567,0.41581488537380035,0.5903959545745917,0.6344736820922362,0.49149486630459066,0.5484810886644088,0.557060289823663,0.5486882822675547,0.46371364306963664,0.46301633195879066,0.3907057192522561,0.5877151868767374,0.4108201200618703,0.5294315258872213,0.35288068278118534,0.5330730606236668,0.5565355920769548,0.027622052780092356,0.4973730735846019,0.546550461815124,0.5077402555662696,0.43375524013450545,0.4759348240131427,0.4741910647849206,0.38800595388698506,0.5637670115652258,0.5511301786793877,0.43762923615265087,0.37988878320555935,0.3734405911981415,0.564654067397755,0.5149957330524815,0.5290328609474967
FUE_18,0.727728958891797,0.7660158659882074,0.7285833232500196,0.7293145878780135,0.6122817453397559,0.7854663036291415,0.8276714002219198,0.6877943678154884,0.7443478786801108,0.752811057767373,0.7445524872734927,0.6601034483586105,0.6594078417105198,0.58719210171045,0.7828573693868497,0.6072916484427532,0.7254972744304308,0.5493833185288896,0.7291061412364462,0.7522940110686838,0.1769913727041192,0.6936464861562668,0.7424408557291895,0.7039598509187944,0.6302011001177485,0.6722907360678368,0.6705523123381628,0.5844939275508949,0.7594129764746286,0.7469631385281839,0.6340695300474214,0.5763810722107798,0.5699358590146816,0.7602851471002332,0.711170783457192,0.7251020500028563
FUE_19,0.550382157442352,0.5882845924087067,0.5512306493117484,0.5519568108490687,0.4352517349535456,0.6074025232108404,0.6482943136852312,0.5106378982505214,0.5668677316422497,0.5752449205807519,0.5670704207022271,0.4830151251784205,0.48232080677724515,0.4101768895370044,0.6048455958919015,0.4302651758650025,0.5481653676076323,0.37238043394493486,0.5517498261157741,0.5747335341935708,0.0,0.5164703676146338,0.5649782437806369,0.5267432543316466,0.4531551824758166,0.4951768115027471,0.49344241601862493,0.4074799219556283,0.581769450823485,0.5694578836050016,0.4570193980486299,0.3993703391760753,0.39292738525520615,0.5826306519264486,0.5339207383669395,0.5477727153676151
FUE_20,0.7430857280725608,0.7815082125068417,0.7439421530762682,0.7446752086248742,0.6275278177783846,0.8010770034345225,0.8437597660877314,0.7030845198811926,0.7597515162311662,0.7682450055365777,0.7599568006908378,0.6753698287983231,0.6746737731736,0.6024330254129898,0.7984494898835197,0.6225364897933398,0.7408488185249403,0.5646199546071294,0.7444662489049074,0.7677259615774382,0.19222400610552853,0.7089435002253853,0.7578383207508491,0.7192710121597038,0.6454527093662781,0.6875660421533577,0.6858262136262183,0.5997344315363297,0.7748742605804723,0.7623756192150697,0.6493226065625208,0.5916204378780574,0.5851744388784736,0.7757503104895187,0.7264936462582028,0.7404526919699781
