,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.45914888269404025,0.5012621053349053,0.40220157185881317,0.5411694480496652,0.5252433991009364,0.6445310732894505,0.47930806061027165,0.6356564422208194,0.46931173297089923,0.5047144068727367,0.54556732125625,0.4560462824835709,0.4695739229945099,0.4295934630433888,0.5942375513045157,0.24824352262771168,0.5135334659811658,0.49462954392856096,0.5198350264967777,0.4116518091179328,0.47193108312870446,0.561389606820396,0.4729036670093379,0.5420104240916848,0.41533499699807286,0.522329100757632,0.2930318262459097,0.4730917193183676,0.45565646356624323,0.46926871885827776,0.5195552172388972,0.5589410927449162,0.5617464419550463,0.597605902265035,0.38066806633396233,0.5192536801732442
FUE_2,0.47996368853903343,0.5222878763062888,0.42290230977754284,0.5626303192276584,0.5464903377160822,0.6712271442602692,0.5002032126944166,0.6613722083124973,0.4901632160187678,0.5257661417980819,0.5670997066138644,0.4768512271524502,0.49042644889884623,0.4503341910971037,0.6171405622250131,0.2688884888282646,0.5346598164102022,0.5156099715185132,0.5410229167548893,0.4323640775957278,0.49279322105694023,0.5832355952755018,0.49376989782606695,0.563484507983862,0.4360523476921175,0.5435434651074664,0.31368107703180775,0.4939587502527532,0.47646020972468967,0.4901200313125514,0.5407402152063427,0.5807320857296957,0.58360066447233,0.6206608157640424,0.40134908983729256,0.540435578489773
FUE_3,0.4179889478599388,0.460373355497241,0.36089513661854344,0.5008409764051323,0.48463928119203875,0.6110537013747352,0.4382513704598619,0.6008800161586076,0.42819892269909426,0.4638590537194216,0.5053310654294414,0.4148736791405023,0.42846245276873035,0.38833837796436443,0.5557757477294885,0.20686549093355527,0.4727741147045104,0.4536824814407325,0.4791548828553909,0.3703601788010559,0.43083196448154215,0.5215581616974763,0.4318098079722967,0.5016989872112088,0.3740498923988889,0.4816830399320983,0.2516592940922581,0.4319988884946143,0.41448232056008044,0.42815568937843246,0.47887135035145095,0.5190386069419333,0.5219256350769287,0.5593415959960459,0.3393363204415046,0.47856582316970603
FUE_4,0.6759648986126007,0.7182208121141431,0.6189403588778346,0.7584218628016249,0.7423514998103904,0.8652552423017493,0.6961784421425001,0.8557393398249329,0.6861525695213814,0.7216906622233727,0.7628679355297283,0.6728556240823694,0.6864154651979582,0.6463593312206138,0.8124578349278615,0.4649445302449566,0.7305601370919418,0.7115575972431663,0.7369032611370223,0.6283984052622165,0.6887791291347289,0.7789013343428524,0.6897544822786712,0.7592717456193812,0.6320850349229612,0.7394152109739575,0.5097357366686492,0.6899430759421441,0.672464993952296,0.6861094399754996,0.7366214987992346,0.7764158276239163,0.7792637070282437,0.8159276274296037,0.5973935004017031,0.7363178685908733
FUE_5,0.4755083936262833,0.5175859633379816,0.4185804294457103,0.5574202963373147,0.5415300577048933,0.6599559514607517,0.4956539735197656,0.6512288915122164,0.4856650335585531,0.5210338884488876,0.561806236335634,0.4724074640112698,0.48592704707464895,0.44596553249785326,0.610251347659592,0.26463185721146726,0.5298403844758769,0.5109610509269557,0.5361315990200977,0.42802870883295674,0.48828258052770634,0.5775764138745901,0.48925447185726373,0.5582590662246537,0.4317110339185871,0.5386212268190893,0.3094194323583865,0.4894423887869835,0.4720178481600386,0.4856220483199481,0.5358522756948283,0.575137011808051,0.5779318856849291,0.6135951639035367,0.3970502725546405,0.5355512594347063
FUE_6,0.4825328851055966,0.524763821074967,0.425521840879726,0.5649132842372514,0.5488682983550441,0.6711187444916796,0.5027369186716149,0.6617213751154354,0.49271621523751685,0.5282305955341239,0.569350868551234,0.4794247775330162,0.4929789874808503,0.45293608272336405,0.6187775811986885,0.2715326081663359,0.5370912296088459,0.5181059766671797,0.5434270599472735,0.4349785233817468,0.49534151370466145,0.5853470131731446,0.4963163823852041,0.5657615989627109,0.43866455187460324,0.545935871467128,0.316323307925874,0.49650488134003185,0.4790342892294897,0.4926731058831616,0.5431456404481272,0.5828680432157621,0.5857084070256927,0.6222292308059535,0.40397731414391785,0.5428423776531023
FUE_7,0.43611076684300015,0.4785112409232124,0.37900831231478205,0.5190123330168622,0.502794123724797,0.629666279704132,0.45637929593854254,0.6194041968053524,0.446323527341093,0.48199892377575326,0.5235079670948873,0.43299474970166474,0.44658713666282285,0.40645458035576515,0.5740613685012437,0.22497445175498976,0.49091969715401906,0.4718169047574292,0.4973051866577873,0.38847422681435556,0.44895737896432986,0.5397595266018614,0.44993553361274835,0.5198713673743386,0.39216432499430326,0.4998353776222876,0.2697685784571444,0.45012467496781794,0.43260330017495163,0.44628028105637996,0.4970214320536144,0.5372356644085076,0.5401276455419052,0.577639558134839,0.3574480054132224,0.49671566687058594
FUE_8,0.6088535208144427,0.6511778285859,0.551792077366123,0.6915205205226279,0.6753804163179826,0.8001205078738672,0.6290930906171474,0.7902649557330338,0.6190530691230989,0.654656108879959,0.6959899490338353,0.6057410538301751,0.619316302595625,0.5792239813478413,0.7460316036699073,0.3977782248399366,0.6635498260714311,0.64449989796489,0.6699129615790234,0.5612538517168468,0.6216830802148656,0.7121260186937537,0.6226597593097002,0.692374716872762,0.5649421246929741,0.672433525071066,0.44257081546815263,0.6228486121910594,0.6053500357221526,0.6190098843199694,0.6696302583769512,0.7096224773293367,0.7124910926573912,0.749551947042802,0.5302388462601364,0.6693256198884079
FUE_9,0.4547846238617133,0.4971879735928359,0.39768062274091304,0.5376950598278286,0.5214738925764375,0.6484284412131729,0.4750542458067017,0.6381503811511399,0.4649978828770418,0.50067601173564,0.542191687365497,0.45166847278921457,0.46526150638205654,0.4251274323318634,0.5927645918376271,0.24364600809745895,0.5095978078391381,0.4904930176747922,0.5159841427342059,0.40714669331565256,0.46763187943393897,0.558447631205165,0.46861008976957697,0.5385542775569879,0.4108368603060817,0.5185146979079418,0.2884401926822974,0.4687992420117988,0.45127700698768536,0.4649546342722306,0.5157003483594393,0.555922996854129,0.5588158658757373,0.5963449983684029,0.3761200491255987,0.5153945405586985
FUE_10,0.46584103002058735,0.5079009528711085,0.4089226491434086,0.5476992041540781,0.5318266538487788,0.6498317819682858,0.48597987730850684,0.6411760534526677,0.47599459478811723,0.5113467130383346,0.5520792537708653,0.46274092772322667,0.4762565209111947,0.43630438911980834,0.6004136139898734,0.2549787732196328,0.5201469958085112,0.5012798249295577,0.5264330952537447,0.41836995846702596,0.4786112489766918,0.5678237333415309,0.4795827974278865,0.5485368849063931,0.42205185608226936,0.5289205251588692,0.29976598732920035,0.47977064733281155,0.46235141243770017,0.47595162384575773,0.5261540121425264,0.5653888222960549,0.5681785333116133,0.6037454023168132,0.3873941515188286,0.525853253339056
FUE_11,0.4180134637282654,0.46042594876880505,0.36090455028009155,0.5009520837318604,0.48472151528245655,0.6119387536807608,0.43828655717115167,0.6016096202485862,0.4282283062746019,0.4639151157342942,0.5054518692462153,0.4148968872364496,0.428491974833476,0.3883530798879081,0.5560868195900621,0.20686754071381983,0.47284016140102886,0.45372902385924313,0.4792291826039957,0.37037111655763755,0.4308627632223363,0.5217217528149009,0.4318411504533093,0.5018118843382405,0.37406150209565525,0.4817608951409758,0.25166190912541764,0.4320303372796152,0.4145053697398556,0.42818505029989623,0.4789452618505284,0.5191946630838493,0.5220903555092445,0.5596742848728317,0.33934312958220403,0.47863931862425974
FUE_12,0.4981431307861558,0.5405129702103055,0.44105716031350595,0.580950268232391,0.5647635292196267,0.6907666591615216,0.5184000153414196,0.6806718776442067,0.5083505791311063,0.5439968694576806,0.585435337295671,0.49502854090211557,0.5086140373256012,0.46849765571128704,0.6357817975927202,0.2870313390428327,0.5529067531420974,0.5338252347019281,0.55928324300298,0.4505214110617625,0.5109828864641173,0.6016402988351635,0.5119604477698266,0.5818073523376165,0.4542107757445215,0.5618095572807252,0.3318248486101568,0.5121494731240416,0.49463726481325965,0.508307357567794,0.5589999117405708,0.5991246401057053,0.6020071883647571,0.6393365203068402,0.41949969669587484,0.5586946002098339
FUE_13,0.4290183469184574,0.47144063461923597,0.3719041637373037,0.5119872211330319,0.4957465572385718,0.623247290082491,0.4492951650455592,0.6128628090430104,0.43923488842450115,0.474931013113267,0.5164903986639947,0.4259013140150755,0.43949860532289664,0.3993545383897951,0.5671920783306008,0.2178645853683975,0.4838595467290307,0.46474159658346254,0.49025145164066086,0.38137126173749314,0.44186983934220636,0.5327752600588042,0.4428484163729453,0.5128476477825177,0.38506188170695643,0.49278440668208956,0.26265915094469433,0.4430376403063817,0.42550974105789413,0.4391916245424418,0.4899673952148772,0.530245531501254,0.533144258294602,0.570787145471919,0.3503418344281549,0.4896613066049263
FUE_14,0.4133751109074384,0.4556940586481055,0.35631655693953473,0.49602562991588983,0.4798910047225795,0.6044845908347024,0.43361264179363707,0.5946564895973874,0.4235737288467793,0.4591716778303791,0.5004932220630718,0.4102628939586924,0.4238369358565786,0.38374744861325777,0.5504992100044133,0.20230411497064826,0.46806349335044833,0.44901728183299977,0.4744250584689793,0.36577803948285886,0.42620346954452676,0.5166212103053469,0.42718004475805293,0.49687948716783203,0.3694661838220952,0.4769449458406055,0.24709659728613256,0.4273688773307683,0.4098719062364627,0.4235305483724536,0.4741424291129891,0.5141190895272229,0.5169860714513349,0.5540155448612731,0.3347638246087402,0.4738378697604912
FUE_15,0.5029256276990027,0.3819061044548859,0.290583549931347,0.48614927359951493,0.5019230149511368,0.6166160654415634,0.3154042235523737,0.6087105648017405,0.2898984589853247,0.5557936896815361,0.5021560433148113,0.5139629505998408,0.529326324913866,0.0871142767457071,0.537800560800436,0.4219896956181414,0.5274053912294312,0.5101739115213421,0.4546767922605338,0.46495224824916076,0.2949404781618882,0.5367720405621991,0.40593663745015435,0.4693893793019797,0.0,0.4950060987478514,0.41808697648414495,0.5052828148799771,0.4974759278716001,0.2720893443801698,0.49092945132268695,0.5781017371449135,0.5425622312748222,0.5350161329236798,0.268265953459747,0.4596234036843401
FUE_16,0.5326441722613473,0.410900344832199,0.31951084224098436,0.5156478600555078,0.5316263374296294,0.6528531278112524,0.3443401965055237,0.6438696190157899,0.31882556468991746,0.5869217981919223,0.5318628776803648,0.5438699369944375,0.5595721004195506,0.11602736173569944,0.5682810624956007,0.4510762546406431,0.5576031094731647,0.5400116584368414,0.48391214149556333,0.49425691359299595,0.3238690154192739,0.5672219522687032,0.43497770444729805,0.49872842596008976,0.0,0.5246120060374028,0.4471611723433261,0.5350383211557477,0.5271151484743029,0.3010123572738798,0.5204837008514641,0.6104281442669778,0.5731926125401371,0.5654152131987311,0.29718825321454734,0.48889043527455495
FUE_17,0.5717053569046973,0.4502192669177731,0.3588534726929556,0.5547875550046103,0.5706929620906855,0.6894913783378411,0.38367975396709253,0.680921537396188,0.3581682611974183,0.6254748727163983,0.5709282473640562,0.5828636936915355,0.5984442444113959,0.155375020946604,0.6070686558828287,0.49036245210661566,0.5964925345921445,0.5790302081938203,0.5231455190854506,0.5334656515809263,0.3632112051736161,0.6060205780473904,0.4742800322844627,0.5379249348074243,0.0,0.5637134208316865,0.48645175437262184,0.5740862923630707,0.5662046706285755,0.340356502540366,0.5596035476262488,0.6485424413104829,0.6119260924193713,0.6042321625118479,0.3365326509080704,0.5281125534055489
