,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.22736756176473777,0.4728791790657747,0.5307263185360357,0.25341466406880314,0.374448188996311,0.4611175749158859,0.3871800388932039,0.49532754916360394,0.44352383320813793,0.47556358156126455,0.48940106745319667,0.4205238641810357,0.500621380627584,0.49508108940043993,0.4993694967256467,0.4851029403209398,0.44349569153437324,0.4709943274885283,0.48496720334532584,0.2371698299232606,0.07071529594733862,0.4994635261662829,0.44423043832251197,0.42667397041140936,0.5789738097333516,0.4007122991329776,0.56157764760928,0.5014479200512132,0.4698998378710575,0.47162450532255973,0.4673219297871133,0.6317612349052701,0.45338596053492297,0.478829153958912,0.44545117858975314,0.5166546336026653
FUE_2,0.20090397846811422,0.44596364518416703,0.5027190815930087,0.22694929100193673,0.34793133553995426,0.43430264609149655,0.3606457888873478,0.46813445387827035,0.41681948305604216,0.4486213564695924,0.46229444768917644,0.39391379222968387,0.47334137440088714,0.4678918094169152,0.47211092453100945,0.4580526129844844,0.4167914872105448,0.44409664899353984,0.45791857194210583,0.21070568663492467,0.044254031115879056,0.4722033635601809,0.417522397844608,0.40004302188208246,0.548300133032539,0.37415356931696264,0.5321718179386458,0.47415345026867467,0.44301220523777934,0.4447209361946355,0.4404570584676953,0.5933455902108749,0.4266247381517541,0.45185234791806816,0.418736630576677,0.4890440646891464
FUE_3,0.31987806630130317,0.5655232305168456,0.6236999553917336,0.3459256941773523,0.46697434763142653,0.5537317537742864,0.47971131471793055,0.5880544502894873,0.5361052739370678,0.5682155724096152,0.5821020879055028,0.513077471786377,0.593374355449988,0.5878068473594215,0.5921160353859224,0.5777871467503867,0.5360770891552776,0.5636330710691358,0.577650903622851,0.32968049890045903,0.16322511969756234,0.5922105422600161,0.5368129699997953,0.5192337350099253,0.6727961346223728,0.49325077985783305,0.6549884801221425,0.5942052401239651,0.562535596273338,0.5642649997210851,0.5599509276252965,0.7284516619472535,0.5459842264391569,0.571491439779014,0.5380356343213324,0.6095073563983094
FUE_4,0.26928590114768014,0.5145562385985097,0.5718160794825458,0.29533205010173597,0.4163381458741066,0.5028484377906289,0.4290607235658696,0.5368558905218644,0.48531377120217434,0.517226357666702,0.53097578655352,0.4623641176365881,0.5421030706815505,0.5366114777837007,0.5408626956830861,0.5267078282912375,0.48528570739220095,0.5126809399669586,0.526572999957838,0.2790878710194101,0.11263487027283751,0.5409558712435598,0.48601840586011286,0.4685030862927494,0.6186025535158057,0.44257993355937436,0.6019057735122862,0.5429218425869246,0.5115918243169587,0.5133079663961884,0.5090260902625945,0.6669362925578061,0.49514552345117563,0.5204734189212995,0.4872356712401892,0.5579585204741441
FUE_5,0.3276090121599028,0.5732396698426638,0.6313804352223539,0.35365658301800745,0.4747035949726037,0.5614514412153448,0.48744000671855775,0.5957618715045007,0.5438285189476384,0.5759311481557104,0.5898123277364038,0.5208037396074089,0.6010789356222295,0.5955143931039383,0.5998213169865555,0.5854992170208249,0.5438003388488256,0.5713500876668651,0.5853630289858567,0.33741142691938125,0.1709561394120615,0.5999157718317574,0.5445360964955064,0.5269593342900822,0.6803829735944554,0.5009786898583395,0.6626209102453903,0.6019093466917839,0.5702529375066269,0.571981825910293,0.5676690039958442,0.7357106578147264,0.5537056433777082,0.5792058955316693,0.5457585517919574,0.6172010548003141
FUE_6,0.20182229198761023,0.4476792175933558,0.506385323670354,0.22787075019060282,0.3489433148254162,0.43584023692823654,0.36168837433129997,0.47034259863606115,0.4181617864340592,0.4503841980779677,0.4643488863132816,0.39508987405534274,0.47570422228053594,0.4700931679965177,0.47443559859678297,0.4600071129524264,0.4181335332817537,0.4457806117359973,0.45987006248393275,0.21162498437635366,0.045168269876686463,0.4745308696651362,0.4188712128251415,0.4012558891059367,0.5568908073218818,0.37523923730899633,0.5383913455022049,0.4765420653289102,0.4446783877191897,0.44641532618856583,0.44208296636283567,0.6178697435973717,0.42806743657267754,0.45367646211838036,0.42009692909968854,0.49199738197541837
FUE_7,0.17829171654425457,0.42402112637518985,0.48240745298324594,0.2043396751999704,0.32539785270289895,0.4122107709897583,0.33813804241314505,0.4466048079122281,0.39456362414358204,0.4267184890547041,0.44063604116612454,0.3715182699672459,0.4519412547820957,0.44635648007735707,0.450678850078864,0.43631045044981404,0.39453541216399524,0.4221276110646265,0.4361738868358236,0.18809425263689464,0.021638341482459616,0.450773659919289,0.39527200852310285,0.3776784144256833,0.5320546631646191,0.3516820459163628,0.5139777784510965,0.45277489764058565,0.42102824918431714,0.4227606465899126,0.4184393075628764,0.5897013267398373,0.4044531951384827,0.43000086892126216,0.396495886860382,0.46813767728974126
FUE_8,0.2508026149807896,0.49657255095148023,0.5550601765014744,0.2768507325460272,0.397913486200935,0.484753104644707,0.4106552246422338,0.5191815237607456,0.4670960119260457,0.4992723322821214,0.5132048441251428,0.4440422160518841,0.5245259539371919,0.5189328461703405,0.5232615775294638,0.5088741186344979,0.4670677868619713,0.4946774192438374,0.5087374005221488,0.2606052007924499,0.09414903408637083,0.5233565336066216,0.4678047274491044,0.4502042267977191,0.6049769362635129,0.42420140946349505,0.5867677607063637,0.525360928348908,0.49357714849900286,0.4953109878907675,0.4909861491132246,0.6636383140887026,0.47699069219332085,0.5025578499707337,0.46902918985693887,0.5407530235693275
FUE_9,0.22086925899673793,0.4666885170825,0.5252998434244709,0.24691756977706772,0.3679858881128203,0.4548579984779765,0.3807295101113398,0.48932831854452263,0.43718879763641577,0.4693912450156771,0.48334198956218727,0.4141247293003699,0.49468248760888134,0.4890792143693862,0.4934157055629171,0.479005004425293,0.4371605566470212,0.46479141633345555,0.4788680979923442,0.23067190526066145,0.06421542783647312,0.49351084005293666,0.4378979162023762,0.420289010724506,0.5755486827850422,0.39427834807260664,0.5571759940219416,0.49551908675006123,0.4636900385062169,0.4654256343948449,0.4610965327463326,0.6354995802135246,0.4470896972281557,0.47268058596439033,0.4391230895121883,0.5109469781580033
FUE_10,0.26341034225870424,0.5090914899603984,0.5673575801681102,0.2894581114919043,0.4105108347584836,0.497291952886686,0.42324917882777596,0.5316450987618374,0.47965664702962024,0.5117859751895081,0.5256857370590021,0.45662134738489135,0.5369720604191622,0.5313971865632707,0.5357119980295239,0.5213662512572401,0.47962845063131093,0.507199897846423,0.521229871354532,0.2732128190853804,0.10675721255455768,0.5358066341385873,0.4803646370797742,0.46277926864900915,0.6166876010932144,0.4367905830557804,0.5987658910739077,0.5378041215627638,0.5061016174011568,0.5078322990450763,0.5035151244317403,0.6731749298225956,0.4895401345272749,0.5150646224989115,0.4815878199143139,0.5531321029966982
FUE_11,0.35710044351842557,0.37079889257756404,0.5141867205070993,0.3755966019175099,0.4244574385838683,0.44851205079023787,0.1005947817899092,0.4250167986889336,0.43210918934883125,0.458165685922146,0.38045693483728027,0.1625408250158897,0.4561853403391395,0.45161187891272386,0.42810406256730604,0.37683278964706557,0.2569293314918768,0.33311933802574356,0.38030265313178896,0.33082303592787754,0.3227365680037366,0.4434244534037963,0.2802856058277937,0.44191330497459863,0.5327196669196946,0.4369941300270608,0.5340916576859012,0.49800354921899836,0.4344800803345467,0.33679343531985517,0.3468527637319876,0.5956899622450678,0.27845373464407885,0.4679858136691202,0.431667154027117,0.47847849611414395
FUE_12,0.3837379925535274,0.39738967880374143,0.5371599945781977,0.40216750745012714,0.45065430726400474,0.4743241209145962,0.12736951685933567,0.4512067542353415,0.4582040349271509,0.4837598038012014,0.40700552038123455,0.18931397680391823,0.48182781947110015,0.4773586943820326,0.4542543592216065,0.40339823522502966,0.28368842491815777,0.35981208218491884,0.4068519832142193,0.35751973090576816,0.34944573122776745,0.4693348530427177,0.30703420509738144,0.4678509468341417,0.5539510937064231,0.46301469546190216,0.55516777680533,0.5220569057441883,0.4605398273851699,0.36347944142266086,0.3735173763666553,0.6040210975413396,0.3052033591265094,0.49330833987970696,0.4577683518548868,0.503442807611765
