,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.414432439895207,0.3864828455225241,0.4603105550336346,0.5110466909036022,0.4847905834002356,0.5477547424050899,0.4492172594821734,0.4903824714737116,0.5046337232289797,0.4101753753447015,0.5011389678473085,0.23334491790454115,0.463704971654307,0.46296320200116925,0.4600396051582717,0.624517338138404,0.4802390088583998,0.40419076452051755,0.31552883016503686,0.46675766465835106,0.46495048608703815,0.5134690389431632,0.35554359515869977,0.31540349891566466,0.5749621292715655,0.5030185346044809,0.4621417129274458,0.41531056691237084,0.03869408808107319,0.2894446443780795,0.4076460367852432,0.4573448895578949,0.5111882364400322,0.6023684493972664,0.18443181476370837,0.43943942723564144
FUE_2,0.5674579810797417,0.5394175136289409,0.6136503370289413,0.6652958449500743,0.6384577373842927,0.7035555531282777,0.602453420038738,0.6441494233627175,0.6587114335834634,0.5631836727086647,0.6551321091086864,0.3861608537641865,0.6170812602161515,0.6163313029025973,0.6133765770816378,0.7923152229141311,0.6338327224080296,0.5571771279636313,0.4683697554942137,0.6201689393717709,0.6183407950869619,0.6677889096544737,0.5084215596065496,0.4682443478133984,0.732967406079568,0.6570564245034611,0.6155008849564337,0.5683398475679377,0.1915038748738474,0.4422730896707765,0.5606447494480735,0.6106547160282604,0.6654414287417604,0.7643940902595865,0.3372438822113247,0.5926012434878456
FUE_3,0.4464563848437767,0.41847066355293955,0.49245913019427434,0.543553335286827,0.5170685065627301,0.5808634893399581,0.48132478857612115,0.5226997264271936,0.537073155459249,0.4421924679174589,0.5335451955600702,0.26528547533395797,0.4958679956965725,0.4951229860020675,0.4921870678667685,0.6619125950995863,0.5124879584409671,0.4361991389503186,0.34747933996764674,0.4989345299835754,0.497119057605511,0.5460033670111699,0.3875088508882668,0.3473539782829353,0.6089071945819258,0.5354423362027098,0.4942979632161192,0.4473359976743264,0.07063219611888653,0.3213901842129216,0.43965931997395485,0.4894816040185416,0.5436964623181862,0.6377817285325987,0.21637083128793086,0.47151747650647136
FUE_4,0.775260016611133,0.747220171667708,0.8214502114480338,0.8730893907288239,0.8462553463434807,0.9113380395420189,0.8102540085431771,0.8519463388430899,0.8665061810455836,0.7709858264496069,0.8629274478639085,0.5939643235035594,0.8248808827161286,0.8241309819182755,0.8211764708846726,1.0,0.8416308408364784,0.7649794320085495,0.676173054550844,0.8279683202771815,0.8261403207893951,0.8755819586017581,0.7162246055269701,0.6760476473921957,0.9407335974538571,0.8648514505043299,0.8233006255938418,0.7761418574593566,0.39930738659982334,0.6500764739787193,0.7684469688768193,0.8184547970269264,0.8732349461674136,0.9721287119698315,0.5450473783652858,0.8004023434376392
FUE_5,0.43017515237758874,0.4022095118270398,0.47610857517236593,0.5270031967335146,0.5006459257182585,0.5639763551758599,0.4649970727036061,0.506255228192146,0.5205605272153392,0.4259150447503505,0.5170510903416378,0.2490505833868364,0.47950939899245915,0.47876619266566744,0.47583713195051175,0.6425761185548936,0.4960815181754204,0.41992656195251277,0.33123891899978447,0.48256822881998473,0.4807573731260609,0.5294377721986965,0.3712602369731849,0.33111357422409154,0.5915490847155136,0.5189384281140103,0.47794313664342836,0.4310539392008952,0.054398664853118735,0.305152524360229,0.4233840143808313,0.4731376494467546,0.5271454408894195,0.6195886800563324,0.20013679534489773,0.4552061590033353
FUE_6,0.4255778188675858,0.39752506877517024,0.4718128395697505,0.5235835028146973,0.49666500481464787,0.5620626950408162,0.4606018209532974,0.5023704019681801,0.5169753022211636,0.4213011778756919,0.5133842764196839,0.24425239795761605,0.4752487385823964,0.4744976649447054,0.47153869677807625,0.6528056127200826,0.4920299192790446,0.4152916673538913,0.3264646660016472,0.47834119011316,0.476510185502201,0.5260864064762495,0.36652146305576677,0.32633924802196523,0.5917997489297819,0.5153147806810006,0.47366602984688994,0.42646019132228696,0.0495945910162948,0.30036631876836356,0.4187609584504773,0.4688131386544593,0.5237296480409803,0.6238627029023439,0.1953349054601415,0.4507395469786691
FUE_7,0.40498843601987194,0.37689229339685243,0.45137455143657373,0.5035917665237579,0.47638586522379167,0.5428662854800804,0.44011352950788524,0.4821401354052294,0.4968983021489136,0.40070355063928537,0.49326540371418165,0.22356312924464736,0.4548281092935987,0.45407307322362717,0.4510990502810371,0.6416017062890731,0.47171492149946437,0.394683560366201,0.30578726841728926,0.45793750496921726,0.45609634401188875,0.5061299874308156,0.34586167931969775,0.30566181411381455,0.5738113936750344,0.4952180490821152,0.45323711825014973,0.4058725969814836,0.02890240276611268,0.2796829913397213,0.3981587507998475,0.44836037701731285,0.503739926200084,0.6083473149215808,0.17464379997885648,0.4302154892201864
FUE_8,0.434090884200741,0.40612889023718235,0.4800117312462945,0.5308702585160621,0.5045360369146553,0.5677828472887291,0.46890436978950284,0.5101413741398224,0.5244343600034513,0.4298314681981423,0.5209282688894851,0.252974733022675,0.4834110975317528,0.4826682180373141,0.47974040024698084,0.6459561793292966,0.499974550772621,0.4238438653691655,0.33516206380949737,0.4864685311988129,0.4846585120856398,0.533302045665467,0.3751818930590557,0.3350367221065988,0.5952717091958581,0.5228138358203024,0.4818455184759001,0.43496952106038705,0.05832306179437652,0.3090761709499573,0.4273008223262403,0.47704200203754293,0.5310123433741218,0.623164836187059,0.20406110055957002,0.4591164306554636
FUE_9,0.40745560532105224,0.3794615317350064,0.45348722003955305,0.504664851424585,0.47812665022134077,0.5421169215299507,0.4423433609498551,0.483767027321977,0.49816895703157754,0.40319010361535,0.4946332431151953,0.226265428128256,0.45689943808177585,0.4561536765068142,0.45321489964068146,0.6242386403835378,0.4735393620042225,0.3971947587416941,0.30846159034890214,0.459969185021417,0.45815178746797813,0.5071213631429702,0.34849450649761254,0.3083362216371057,0.5703612039168968,0.4965344868915288,0.4553278337582426,0.4083355618166859,0.03161158353526327,0.28237128716771154,0.40065607477151965,0.450506942723793,0.5048083485243524,0.5995978627278448,0.17735042840072848,0.4325292190990747
FUE_10,0.4213073010270346,0.3932237055439407,0.467649667784316,0.5197370497681871,0.4926148018047505,0.5587783379750099,0.4564031341914492,0.498354870173128,0.5130684374893489,0.4170248001286523,0.5094477330750191,0.23991086537192413,0.47109810663547713,0.47034421931785664,0.4673745603440321,0.6550247902872727,0.4879542718544342,0.41100784046664196,0.32213157539525583,0.4742025893070485,0.4723643733503529,0.5222649680663995,0.3622008972386897,0.3220061315853021,0.5893642672681432,0.5113939314573493,0.46950951665160173,0.4221909446719844,0.04525098215791141,0.29602901131064546,0.41448132494107415,0.46463968805957173,0.5198846219322599,0.6231462202346449,0.19099206663309015,0.4465154509456239
