,MUE_1,MUE_2,MUE_3,MUE_4,MUE_5,MUE_6,MUE_7,MUE_8,MUE_9,MUE_10,MUE_11,MUE_12,MUE_13,MUE_14,MUE_15,MUE_16,MUE_17,MUE_18,MUE_19,MUE_20,MUE_21,MUE_22,MUE_23,MUE_24,MUE_25,MUE_26,MUE_27,MUE_28,MUE_29,MUE_30,MUE_31,MUE_32,MUE_33,MUE_34,MUE_35,MUE_36
FUE_1,0.5347806742303601,0.5112390235091265,0.5942558092830782,0.5605412281879775,0.5678290442949269,0.46798800877796287,0.31061620075766355,0.3091983018295253,0.6117233611857452,0.5651812243762461,0.5657496905782633,0.38499061749063856,0.5594019238099538,0.583646805046832,0.6063178499660713,0.3496812812193815,0.583615289329524,0.4743204591580459,0.3893001793644924,0.720126838055398,0.48834941443839436,0.48462611014394497,0.5403767325491861,0.4420034579426351,0.6345367590230142,0.6309962365235816,0.5811655343640926,0.561100433158448,0.5523010819958262,0.6416282931213506,0.5971560614864774,0.5555776931076202,0.4570436059691469,0.5643072097288826,0.4574749730096966,0.6217119397645193
FUE_2,0.6357010506853069,0.6120617192846135,0.695723248041037,0.6616291291683298,0.6689804361873808,0.5687109756082545,0.4112600310155312,0.40984200846369284,0.7135014895862034,0.6663085675025939,0.6668820993573339,0.4856483009123161,0.6604806394807514,0.684968809047092,0.7079889657583608,0.450330124429512,0.6849369020121963,0.575053621564031,0.48995938082269946,0.8294025948687128,0.5891097936815062,0.5853785793872321,0.6413271427332143,0.5426949239184432,0.736905299378456,0.7332559951563797,0.6824574094888681,0.6621929127983704,0.6533266512001684,0.7442375712891335,0.6986684340181213,0.6566269341884113,0.5577514856406073,0.6654268661255833,0.5581833924957529,0.7237182292222092
FUE_3,0.5049732502606938,0.4813209262800482,0.565068695257746,0.5309236719029718,0.5382834669171631,0.4379569443601051,0.2804955142134763,0.2790774752948442,0.5828889030819208,0.5356083818935321,0.5361825911089051,0.3548856184211706,0.5297739551604225,0.5542947034087641,0.5773618943630829,0.3195662713373085,0.5542627438420972,0.4443009424596119,0.35919689936786464,0.6998888606298634,0.4583607254736577,0.4546284615410651,0.5106033423434868,0.4119367167891227,0.6063732037835967,0.6027089958991427,0.5517792604827073,0.531488067277131,0.5226128716351127,0.6137385767291234,0.56801993411749,0.5259163139501515,0.4269954540414872,0.5347256528092872,0.4274274324580128,0.5931366323013078
FUE_4,0.4998308456983935,0.47618992514825664,0.5598619960002279,0.5257616562539248,0.5331140009126488,0.43283756193796796,0.2753853343271993,0.2739673097725444,0.5776453623333481,0.5304417390535966,0.5310153537124642,0.3497738286866571,0.5246130165498814,0.5491051681086963,0.5721310700424559,0.31445550895940183,0.5490732546546594,0.43918037332725157,0.35408493319724266,0.6936794478283073,0.45323698721712163,0.44950564450825403,0.5054574269329494,0.40682099931064486,0.6010589918750906,0.5974078703783431,0.5465932744538541,0.5263255146730772,0.5174581607663642,0.6083952984159676,0.5628079213465892,0.520758830043019,0.4218778272227635,0.5295599120425477,0.422309742833743,0.5878658841288188
FUE_5,0.6957259193517881,0.6720759873382488,0.7558078706952355,0.7216722264898018,0.7290304580800481,0.6287144421414539,0.47125494170122784,0.46983690579442156,0.7736203409393994,0.7263559655045139,0.7269300499527132,0.5456447083534844,0.7205227357452311,0.7450374822917551,0.7680960034295677,0.5103255766882213,0.7450055324049033,0.6350581913777943,0.5499559523043138,0.8904159857463053,0.6491173097790375,0.6453852390439581,0.7013552749257013,0.6026949831135138,0.7970897876406318,0.7934283314458014,0.7425227843986775,0.7222365091919033,0.7133629589361129,0.8044490469216128,0.7587579938432688,0.7166658194215093,0.6177533199799784,0.7254734257175343,0.6181852852260858,0.7838623533467691
FUE_6,0.6693490123502234,0.6457893020786191,0.72892481102515,0.6951404783888298,0.7024399900806638,0.6025198222834417,0.4451333426231913,0.44371542076228454,0.7464491714403629,0.6997877414554872,0.7003571406545851,0.5195103289178533,0.693999481089369,0.7182891248936533,0.741024122760192,0.4841993529756046,0.7182575373067893,0.608854161644484,0.5238201723336932,0.8561468234631313,0.6228881581241626,0.6191633889196672,0.6749506181899116,0.5765294333489758,0.7693698078328383,0.7658095972512574,0.71580231951484,0.6957005271549935,0.6868888394819506,0.7765047997872283,0.7318332953397669,0.6901698164509846,0.591572623687385,0.6989123109253347,0.592004090771183,0.7564793027323762
FUE_7,0.6418298173115132,0.6181714881632069,0.7019591559623671,0.6677905707799543,0.6751542923751864,0.5748013896499196,0.41733511627974296,0.4159170698024215,0.7197988123094066,0.6724777193564789,0.6730522419329485,0.4917260676494182,0.6666402864696637,0.6911761100594245,0.7142650883869089,0.45640617992797955,0.6911441261739439,0.5811460123953421,0.4960374414456379,0.8373157964400486,0.5952074636341674,0.5914747147550071,0.6474617586246854,0.5487792331000917,0.7433204755585596,0.7396493436362369,0.6886587954142317,0.6683552491199731,0.6594759214375981,0.7507012365663924,0.7049131985906729,0.6627808248457222,0.5638389752758903,0.6715945148442362,0.5642709867491128,0.7300609169608457
FUE_8,0.5690950501861952,0.545470084753347,0.62903638990434,0.594998440313912,0.6023403739134464,0.5021339859845078,0.34469464635436436,0.3432766419202148,0.6467684064326997,0.5996720567235655,0.600244840597734,0.4190808857799401,0.5938513059317534,0.6183035131668375,0.6412718290980552,0.3837640050653184,0.6182716640838641,0.5084751357826126,0.4233917431639121,0.7614848132511431,0.5225273127920326,0.5187972597644979,0.5747167208029486,0.4761225554262721,0.6700837628479412,0.6664508162533678,0.615796574503498,0.5955615482846303,0.586705155723532,0.6773797374952027,0.6319749042044653,0.5900019483620388,0.4911767095621849,0.5987914902367866,0.49160853722614056,0.6569510589012225
FUE_9,0.5995935866216311,0.5759398490632122,0.6596970077674473,0.6255464400347304,0.6329071591454418,0.5325744272160279,0.37511185682397563,0.3736938161257334,0.677521790700211,0.6302317239372888,0.6308060068996104,0.4495021604854487,0.6243965897144821,0.6489208856055739,0.6719932024227115,0.41418268611544573,0.6488889203166159,0.5389185723710516,0.45381346329226985,0.7946429244760356,0.5529787481160275,0.5492463700189877,0.6052241139777197,0.5065537455125865,0.7010148771908579,0.6973490414639918,0.6464050022526714,0.6261109020048279,0.6172347338623699,0.7083838673144558,0.662648906267058,0.6205385200607607,0.5216127193519228,0.6293488829643776,0.5220447055508598,0.6877729008340482
FUE_10,0.5639873738632335,0.5403003510739763,0.624278999898881,0.5899975365740632,0.5973800500073153,0.496901044995588,0.33941165779401405,0.3379935752526796,0.6422120387868283,0.5946963548314411,0.5952723771910455,0.41380665132244093,0.5888445366352106,0.6134525456182889,0.63664605012983,0.3784841839552052,0.6134204451951064,0.5032486496555476,0.41811846816370923,0.7622837927390235,0.517318065564766,0.5135830012434207,0.5696281547161175,0.4708696811753186,0.6659136350518444,0.6622091045151771,0.6109262624122043,0.5905635688746351,0.5816644738098776,0.6733687087783617,0.6272464931470512,0.5849763660060687,0.4859342197519999,0.5938108749586111,0.4863663890101334,0.652543289985897
FUE_11,0.6432591099334506,0.6196177317797807,0.7032928385972194,0.669190707242493,0.6765433507228876,0.5762649022340078,0.41881230519804774,0.41739428006672136,0.7210776810615521,0.6738709756358287,0.6744446141408971,0.49320086418726244,0.6680420243369876,0.6925353226737186,0.7155628793670514,0.45788250321545326,0.6925034073709415,0.5826077612581128,0.49751197578102885,0.8371501314907679,0.5966645023525504,0.5929331226676684,0.6488858320351564,0.5502481924888131,0.7444941395515865,0.7408424944717358,0.690023286717731,0.6697545871993311,0.6608869187345494,0.7518316086069246,0.7062389768988041,0.6641876992518813,0.5653050970466804,0.6729891124443704,0.5657370151787902,0.7312992923737902
FUE_12,0.5049462641249961,0.48129681972024674,0.5650254652268956,0.5308917325698459,0.5382496454942434,0.43793577128196975,0.28047666425682016,0.27905862896405675,0.5828363587816845,0.5355752736735322,0.5361493326911246,0.35486636208943767,0.529742287890349,0.5542558111893419,0.5773125655550485,0.3195472743429176,0.5542238632752702,0.44427946978302674,0.3591775984977084,0.6995904665637068,0.4583384526922063,0.454606421343361,0.5105754695647449,0.41191646893724326,0.6063027794217076,0.602641883728088,0.5517412651378037,0.5314559923061336,0.5225827774330885,0.6136607935092018,0.5679753610095899,0.5258855193214791,0.4269747241765285,0.534692772470105,0.42740668673757837,0.5930772064427376
FUE_13,0.5670220397922539,0.5433645997732467,0.627146358583637,0.5929812633309419,0.6003444034169195,0.49999540680252164,0.3425298503959903,0.341111805037573,0.6449831333014442,0.5976680507678263,0.5982425269364545,0.41692067636041585,0.5918310630720113,0.6163646538984069,0.6394504044480224,0.3816008686696582,0.6163326736151298,0.5063399370749747,0.421232036412036,0.7624231941312933,0.5204011413444078,0.51666846425896,0.5726537072905358,0.47397353581430735,0.6684992582330057,0.6648291529137145,0.6138476164960669,0.5935458997661459,0.5846671839853476,0.6758777373145214,0.6300999858391935,0.5879718710289873,0.4890331292245989,0.5967849166646212,0.48946513580417933,0.6552431074337203
FUE_14,0.5371748685447656,0.5134801195556602,0.5975102887986439,0.5631983473705817,0.5705859292911175,0.4700729541158198,0.3125773510245138,0.3111592587872344,0.6154686015660211,0.5679003128877382,0.5684767397931395,0.38697343135326084,0.5620446151599341,0.5866721045250586,0.6098938743666881,0.35165027039454116,0.5866399726263,0.47642136092744863,0.39128536732054336,0.7362533433644383,0.49049291964644387,0.4867572323396759,0.5428180306031181,0.44403911383449673,0.6392190496347708,0.6355054361027151,0.584143399253477,0.5637647447849352,0.5548603203039038,0.6466943582832838,0.6004814191021565,0.5581740964471108,0.45910494242425315,0.5670142192943814,0.45953715412174173,0.6258186021590029
FUE_15,0.6681948978069429,0.6445990987776873,0.7279725037412168,0.694048218122819,0.701371159438309,0.6012927563606283,0.44387701331608803,0.44245904573270867,0.7456112405613226,0.6987100370894064,0.6992813055415011,0.5182591230633733,0.6929038306462044,0.7172832190684671,0.7401468158670773,0.4829448776966132,0.7172514872151375,0.6076308650857102,0.5225695278894693,0.8580144059543136,0.6216749229057277,0.6179472297173851,0.6738075964605822,0.5752907202364371,0.7687487559226424,0.765148632918311,0.7147853053347181,0.6946099567569821,0.685773570479328,0.7759719996962727,0.7308975404119182,0.6890632863271519,0.5903399796226805,0.6978317700289987,0.5907716462977475,0.7557252572599841
FUE_16,0.542017357344243,0.5183613658863743,0.6021334989753963,0.5679740884789198,0.575336281277415,0.47499364828002355,0.31752926003878656,0.31611121650345664,0.6199655805096613,0.5726602876107194,0.5732346881805991,0.39191988167469405,0.566824025143107,0.5913539788919204,0.6144344722091206,0.35660020438145057,0.5913220044761706,0.4813380278870458,0.3962312193316825,0.7372805967150463,0.49539882977457267,0.4916662696605858,0.5476485787581908,0.4489722425591203,0.6434726872290526,0.6398042533798193,0.588837393085545,0.5685386566496639,0.5596609376921805,0.6508474512700436,0.6050864496918881,0.5629652722621589,0.46403159358405927,0.571777268204723,0.46446359219040156,0.6302220851715616
