,FBS,Bid
FUE 1,1,0.43943
FUE 2,1,0.96129
FUE 3,1,0.82291
FUE 4,1,0.010499
FUE 5,1,0.14162
FUE 6,1,0.48281
FUE 7,1,0.58062
FUE 8,1,0.29299
FUE 9,2,0.43887
FUE 10,2,0.39827
FUE 11,2,0.13731
FUE 12,2,0.95276
FUE 13,2,0.36004
FUE 14,2,0.83698
FUE 15,2,0.041336
FUE 16,2,0.42383
FUE 17,3,0.075638
FUE 18,3,0.31381
FUE 19,3,0.94598
FUE 20,3,0.8545
FUE 21,3,0.17353
FUE 22,3,0.53588
FUE 23,3,0.29489
FUE 24,3,0.90287
FUE 25,4,0.081387
FUE 26,4,0.78747
FUE 27,4,0.17441
FUE 28,4,0.71999
FUE 29,4,0.23201
FUE 30,4,0.20714
FUE 31,4,0.21613
FUE 32,4,0.97667
FUE 33,5,0.38185
FUE 34,5,0.63529
FUE 35,5,0.046564
FUE 36,5,0.23207
FUE 37,5,0.87484
FUE 38,5,0.46014
FUE 39,5,0.0030636
FUE 40,5,0.46494
FUE 41,6,0.82407
FUE 42,6,0.87189
FUE 43,6,0.30107
FUE 44,6,0.23601
FUE 45,6,0.83158
FUE 46,6,0.43775
FUE 47,6,0.50709
FUE 48,6,0.18547
