,FBS,Bid
FUE 1,1,0.36481
FUE 2,1,0.28787
FUE 3,1,0.83509
FUE 4,1,0.97588
FUE 5,1,0.21429
FUE 6,1,0.66601
FUE 7,1,0.44075
FUE 8,1,0.41279
FUE 9,1,0.84655
FUE 10,2,0.50236
FUE 11,2,0.22902
FUE 12,2,0.71204
FUE 13,2,0.43218
FUE 14,2,0.41595
FUE 15,2,0.93127
FUE 16,2,0.14712
FUE 17,2,0.019838
FUE 18,2,0.42402
FUE 19,3,0.9468
FUE 20,3,0.73077
FUE 21,3,0.31191
FUE 22,3,0.15508
FUE 23,3,0.98911
FUE 24,3,0.8529
FUE 25,3,0.6736
FUE 26,3,0.26952
FUE 27,3,0.90255
FUE 28,4,0.26571
FUE 29,4,0.85365
FUE 30,4,0.41913
FUE 31,4,0.085687
FUE 32,4,0.93546
FUE 33,4,0.82357
FUE 34,4,0.93245
FUE 35,4,0.63703
FUE 36,4,0.98652
FUE 37,5,0.62925
FUE 38,5,0.42909
FUE 39,5,0.27702
FUE 40,5,0.82933
FUE 41,5,0.92946
FUE 42,5,0.95458
FUE 43,5,0.16692
FUE 44,5,0.18037
FUE 45,5,0.94771
FUE 46,6,0.63207
FUE 47,6,0.54644
FUE 48,6,0.64661
FUE 49,6,0.99024
FUE 50,6,0.81309
FUE 51,6,0.91336
FUE 52,6,0.55912
FUE 53,6,0.31286
FUE 54,6,0.44396
