,FBS,Bid
FUE 1,1,0.029161
FUE 2,1,0.032795
FUE 3,1,0.45421
FUE 4,1,0.25225
FUE 5,1,0.25243
FUE 6,1,0.15854
FUE 7,1,0.42563
FUE 8,1,0.91879
FUE 9,1,0.67931
FUE 10,1,0.89778
FUE 11,1,0.099995
FUE 12,1,0.96793
FUE 13,2,0.012226
FUE 14,2,0.90724
FUE 15,2,0.71992
FUE 16,2,0.057176
FUE 17,2,0.82232
FUE 18,2,0.8938
FUE 19,2,0.099371
FUE 20,2,0.8021
FUE 21,2,0.43875
FUE 22,2,0.14127
FUE 23,2,0.19009
FUE 24,2,0.13901
FUE 25,3,0.51143
FUE 26,3,0.39046
FUE 27,3,0.041263
FUE 28,3,0.23505
FUE 29,3,0.6431
FUE 30,3,0.50741
FUE 31,3,0.56491
FUE 32,3,0.622
FUE 33,3,0.079422
FUE 34,3,0.79877
FUE 35,3,0.53632
FUE 36,3,0.2567
FUE 37,4,0.37338
FUE 38,4,0.10763
FUE 39,4,0.24848
FUE 40,4,0.28893
FUE 41,4,0.13238
FUE 42,4,0.66312
FUE 43,4,0.70081
FUE 44,4,0.42867
FUE 45,4,0.92716
FUE 46,4,0.2181
FUE 47,4,0.82843
FUE 48,4,0.96
FUE 49,5,0.13355
FUE 50,5,0.65089
FUE 51,5,0.64924
FUE 52,5,0.79854
FUE 53,5,0.48992
FUE 54,5,0.77382
FUE 55,5,0.67651
FUE 56,5,0.47491
FUE 57,5,0.094677
FUE 58,5,0.45495
FUE 59,5,0.58639
FUE 60,5,0.93898
FUE 61,6,0.9598
FUE 62,6,0.14924
FUE 63,6,0.90906
FUE 64,6,0.74545
FUE 65,6,0.78862
FUE 66,6,0.41619
FUE 67,6,0.11768
FUE 68,6,0.48204
FUE 69,6,0.84437
FUE 70,6,0.12066
FUE 71,6,0.13328
FUE 72,6,0.038965
