,FBS,Bid
FUE 1,1,0.52772
FUE 2,1,0.97454
FUE 3,1,0.28548
FUE 4,1,0.94908
FUE 5,1,0.60761
FUE 6,1,0.77649
FUE 7,1,0.063482
FUE 8,1,0.59116
FUE 9,2,0.89976
FUE 10,2,0.50979
FUE 11,2,0.53283
FUE 12,2,0.79858
FUE 13,2,0.6551
FUE 14,2,0.46306
FUE 15,2,0.55732
FUE 16,2,0.74303
FUE 17,3,0.51432
FUE 18,3,0.12078
FUE 19,3,0.26809
FUE 20,3,0.92486
FUE 21,3,0.5894
FUE 22,3,0.53922
FUE 23,3,0.93727
FUE 24,3,0.25563
FUE 25,4,0.9119
FUE 26,4,0.55712
FUE 27,4,0.73868
FUE 28,4,0.68432
FUE 29,4,0.13971
FUE 30,4,0.97349
FUE 31,4,0.42454
FUE 32,4,0.076212
FUE 33,5,0.10793
FUE 34,5,0.97224
FUE 35,5,0.57035
FUE 36,5,0.48382
FUE 37,5,0.64499
FUE 38,5,0.2182
FUE 39,5,0.6949
FUE 40,5,0.24576
FUE 41,6,0.63362
FUE 42,6,0.96014
FUE 43,6,0.72642
FUE 44,6,0.96966
FUE 45,6,0.76214
FUE 46,6,0.5251
FUE 47,6,0.44679
FUE 48,6,0.63836
