,FBS,Bid
FUE 1,1,0.59477
FUE 2,1,0.36165
FUE 3,1,0.65118
FUE 4,1,0.43314
FUE 5,1,0.00109
FUE 6,1,0.65896
FUE 7,1,0.74912
FUE 8,1,0.54534
FUE 9,1,0.0615
FUE 10,1,0.36566
FUE 11,1,0.31423
FUE 12,1,0.1235
FUE 13,2,0.92418
FUE 14,2,0.18209
FUE 15,2,0.30185
FUE 16,2,0.38513
FUE 17,2,0.32786
FUE 18,2,0.94343
FUE 19,2,0.21173
FUE 20,2,0.84808
FUE 21,2,0.66945
FUE 22,2,0.22212
FUE 23,2,0.80676
FUE 24,2,0.92234
FUE 25,3,0.79047
FUE 26,3,0.58917
FUE 27,3,0.23887
FUE 28,3,0.20096
FUE 29,3,0.12952
FUE 30,3,0.17047
FUE 31,3,0.22162
FUE 32,3,0.12236
FUE 33,3,0.20814
FUE 34,3,0.52959
FUE 35,3,0.77267
FUE 36,3,0.9484
FUE 37,4,0.086763
FUE 38,4,0.41538
FUE 39,4,0.63074
FUE 40,4,0.89258
FUE 41,4,0.55326
FUE 42,4,0.63883
FUE 43,4,0.25953
FUE 44,4,0.32405
FUE 45,4,0.37242
FUE 46,4,0.56175
FUE 47,4,0.038007
FUE 48,4,0.8759
FUE 49,5,0.677
FUE 50,5,0.87533
FUE 51,5,0.19704
FUE 52,5,0.44444
FUE 53,5,0.3771
FUE 54,5,0.033437
FUE 55,5,0.098514
FUE 56,5,0.047539
FUE 57,5,0.88571
FUE 58,5,0.3159
FUE 59,5,0.30803
FUE 60,5,0.11277
FUE 61,6,0.10802
FUE 62,6,0.60471
FUE 63,6,0.19667
FUE 64,6,0.24165
FUE 65,6,0.50707
FUE 66,6,0.082512
FUE 67,6,0.82741
FUE 68,6,0.56661
FUE 69,6,0.42332
FUE 70,6,0.80901
FUE 71,6,0.20955
FUE 72,6,0.057463
