,FBS,Bid
FUE 1,1,0.90721
FUE 2,1,0.16967
FUE 3,1,0.68628
FUE 4,1,0.93111
FUE 5,1,0.51853
FUE 6,1,0.07542
FUE 7,1,0.22923
FUE 8,1,0.094813
FUE 9,1,0.86871
FUE 10,1,0.93691
FUE 11,1,0.24277
FUE 12,1,0.70984
FUE 13,1,0.3937
FUE 14,1,0.39779
FUE 15,1,0.41154
FUE 16,2,0.6392
FUE 17,2,0.30986
FUE 18,2,0.42181
FUE 19,2,0.38707
FUE 20,2,0.18451
FUE 21,2,0.20177
FUE 22,2,0.46035
FUE 23,2,0.88321
FUE 24,2,0.9224
FUE 25,2,0.011785
FUE 26,2,0.092426
FUE 27,2,0.79807
FUE 28,2,0.64399
FUE 29,2,0.64598
FUE 30,2,0.74169
FUE 31,3,0.44536
FUE 32,3,0.17846
FUE 33,3,0.79795
FUE 34,3,0.84614
FUE 35,3,0.025628
FUE 36,3,0.31057
FUE 37,3,0.78659
FUE 38,3,0.70589
FUE 39,3,0.76427
FUE 40,3,0.43927
FUE 41,3,0.39182
FUE 42,3,0.57082
FUE 43,3,0.073049
FUE 44,3,0.53684
FUE 45,3,0.55878
FUE 46,4,0.79292
FUE 47,4,0.37422
FUE 48,4,0.91394
FUE 49,4,0.43007
FUE 50,4,0.36888
FUE 51,4,0.23101
FUE 52,4,0.73022
FUE 53,4,0.16631
FUE 54,4,0.23379
FUE 55,4,0.86051
FUE 56,4,0.85684
FUE 57,4,0.40672
FUE 58,4,0.31106
FUE 59,4,0.93612
FUE 60,4,0.73594
FUE 61,5,0.19242
FUE 62,5,0.17983
FUE 63,5,0.83024
FUE 64,5,0.078158
FUE 65,5,0.70234
FUE 66,5,0.72009
FUE 67,5,0.13966
FUE 68,5,0.25659
FUE 69,5,0.3887
FUE 70,5,0.68383
FUE 71,5,0.98432
FUE 72,5,0.56582
FUE 73,5,0.9611
FUE 74,5,0.32566
FUE 75,5,0.55658
FUE 76,6,0.96263
FUE 77,6,0.33407
FUE 78,6,0.64766
FUE 79,6,0.60432
FUE 80,6,0.47697
FUE 81,6,0.64639
FUE 82,6,0.0023983
FUE 83,6,0.93779
FUE 84,6,0.30993
FUE 85,6,0.66857
FUE 86,6,0.83858
FUE 87,6,0.54328
FUE 88,6,0.98313
FUE 89,6,0.54884
FUE 90,6,0.022009
