,FBS,Bid
FUE 1,1,0.11629
FUE 2,1,0.059381
FUE 3,1,0.74518
FUE 4,1,0.63236
FUE 5,1,0.85486
FUE 6,1,0.49352
FUE 7,1,0.62458
FUE 8,1,0.0031749
FUE 9,1,0.79924
FUE 10,1,0.44311
FUE 11,1,0.63377
FUE 12,1,0.091434
FUE 13,1,0.74798
FUE 14,1,0.57111
FUE 15,1,0.83167
FUE 16,2,0.34179
FUE 17,2,0.29991
FUE 18,2,0.76383
FUE 19,2,0.34709
FUE 20,2,0.33786
FUE 21,2,0.033504
FUE 22,2,0.047795
FUE 23,2,0.12312
FUE 24,2,0.54639
FUE 25,2,0.01009
FUE 26,2,0.35135
FUE 27,2,0.37146
FUE 28,2,0.15119
FUE 29,2,0.94779
FUE 30,2,0.48065
FUE 31,3,0.4556
FUE 32,3,0.96252
FUE 33,3,0.32047
FUE 34,3,0.098787
FUE 35,3,0.13069
FUE 36,3,0.8842
FUE 37,3,0.39871
FUE 38,3,0.49536
FUE 39,3,0.81839
FUE 40,3,0.0077813
FUE 41,3,0.77412
FUE 42,3,0.97534
FUE 43,3,0.98262
FUE 44,3,0.23989
FUE 45,3,0.60344
FUE 46,4,0.69104
FUE 47,4,0.69056
FUE 48,4,0.002142
FUE 49,4,0.14703
FUE 50,4,0.083232
FUE 51,4,0.55472
FUE 52,4,0.38319
FUE 53,4,0.86815
FUE 54,4,0.13765
FUE 55,4,0.52082
FUE 56,4,0.78577
FUE 57,4,0.86317
FUE 58,4,0.83842
FUE 59,4,0.68549
FUE 60,4,0.94842
FUE 61,5,0.97581
FUE 62,5,0.20881
FUE 63,5,0.43317
FUE 64,5,0.36402
FUE 65,5,0.42995
FUE 66,5,0.23278
FUE 67,5,0.17602
FUE 68,5,0.12213
FUE 69,5,0.1364
FUE 70,5,0.55625
FUE 71,5,0.27364
FUE 72,5,0.24256
FUE 73,5,0.1983
FUE 74,5,0.10143
FUE 75,5,0.39367
FUE 76,6,0.46836
FUE 77,6,0.13181
FUE 78,6,0.95254
FUE 79,6,0.062286
FUE 80,6,0.949
FUE 81,6,0.72689
FUE 82,6,0.36667
FUE 83,6,0.36309
FUE 84,6,0.31484
FUE 85,6,0.75778
FUE 86,6,0.36618
FUE 87,6,0.044354
FUE 88,6,0.96776
FUE 89,6,0.87861
FUE 90,6,0.54317
