,FBS,Bid
FUE 1,1,0.4348
FUE 2,1,0.16554
FUE 3,1,0.21132
FUE 4,1,0.67493
FUE 5,1,0.65861
FUE 6,1,0.53993
FUE 7,1,0.49117
FUE 8,1,0.019681
FUE 9,1,0.88186
FUE 10,2,0.32143
FUE 11,2,0.64887
FUE 12,2,0.80993
FUE 13,2,0.92149
FUE 14,2,0.80172
FUE 15,2,0.37817
FUE 16,2,0.80885
FUE 17,2,0.03918
FUE 18,2,0.20481
FUE 19,3,0.68142
FUE 20,3,0.62049
FUE 21,3,0.86248
FUE 22,3,0.45694
FUE 23,3,0.90215
FUE 24,3,0.13341
FUE 25,3,0.20432
FUE 26,3,0.88747
FUE 27,3,0.32736
FUE 28,4,0.1983
FUE 29,4,0.26928
FUE 30,4,0.54138
FUE 31,4,0.073586
FUE 32,4,0.69724
FUE 33,4,0.63901
FUE 34,4,0.66665
FUE 35,4,0.60341
FUE 36,4,0.37017
FUE 37,5,0.53298
FUE 38,5,0.31175
FUE 39,5,0.18831
FUE 40,5,0.85937
FUE 41,5,0.45193
FUE 42,5,0.55996
FUE 43,5,0.68878
FUE 44,5,0.7874
FUE 45,5,0.7995
FUE 46,6,0.93408
FUE 47,6,0.70076
FUE 48,6,0.72417
FUE 49,6,0.19453
FUE 50,6,0.88631
FUE 51,6,0.46939
FUE 52,6,0.90741
FUE 53,6,0.54131
FUE 54,6,0.14914
