,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,69.6544,69.6226,69.6322,69.6092,69.5064,69.4597,69.5468,69.5471,69.2704,69.4491,69.5136,69.4867,69.3581,68.5405,69.0292,67.4012,69.076,68.1599,65.3543,67.098,68.2963,62.7192,66.4035,67.33,67.021,57.0969,66.7492,65.0783,66.8813,66.6667,50.4389,52.2109,45.9252,64.0245,66.222,51.8575
FUE 2,62.7172,62.6889,62.6975,62.677,62.5855,62.5439,62.6215,62.6218,62.3747,62.5345,62.592,62.568,62.4532,61.7151,62.1579,60.6661,62.2,61.367,58.735,60.3834,61.4921,56.1896,59.7313,60.5998,60.3115,50.6468,60.0567,58.4711,60.1807,59.9792,44.0126,45.7813,39.5032,57.457,59.5599,45.4286
FUE 3,81.0817,81.0471,81.0575,81.0325,80.9207,80.87,80.9646,80.965,80.665,80.8585,80.9285,80.8993,80.7599,79.881,80.4048,78.6743,80.4552,79.4757,76.5445,78.3561,79.6207,73.8478,77.6312,78.5995,78.2755,68.1727,77.9914,76.2601,78.1294,77.9053,61.4991,63.2733,56.9827,75.1789,77.4425,62.9193
FUE 4,69.1061,69.0741,69.0838,69.0607,68.9573,68.9105,68.998,68.9983,68.7204,68.8999,68.9646,68.9376,68.8085,67.9877,68.4782,66.8448,68.5252,67.6057,64.7934,66.5407,67.7426,62.155,65.8447,66.7734,66.4636,56.5298,66.1911,64.517,66.3236,66.1085,49.8709,51.6431,45.3571,63.4617,65.6628,51.2896
FUE 5,69.7698,69.7319,69.7433,69.7159,69.5938,69.5385,69.6417,69.6422,69.3156,69.526,69.6024,69.5705,69.4187,68.4707,69.0339,67.1906,69.0883,68.0383,64.9735,66.8563,68.1927,62.2142,66.0992,67.1119,66.7719,56.4866,66.4747,64.6805,66.619,66.3849,49.7979,51.5742,45.2788,63.5713,65.903,51.2197
FUE 6,64.0151,63.9756,63.9875,63.9589,63.8316,63.7741,63.8816,63.882,63.5422,63.7611,63.8406,63.8074,63.6494,62.6675,63.2499,61.3522,63.3063,62.222,59.0944,61.0103,62.3809,56.3066,60.2381,61.2717,60.9241,50.5556,60.6208,58.7974,60.768,60.5292,43.8602,45.6374,39.34,57.6754,60.0385,45.2828
FUE 7,58.2966,58.269,58.2774,58.2574,58.168,58.1273,58.2032,58.2035,57.9618,58.1181,58.1743,58.1509,58.0387,57.3156,57.7497,56.2841,57.7909,56.9739,54.3762,56.0055,57.0967,51.8492,55.3618,56.2189,55.9346,46.3232,55.6832,54.1147,55.8055,55.6066,39.694,41.462,35.1855,53.1088,55.1924,41.1095
FUE 8,60.6875,60.6452,60.658,60.6274,60.4916,60.4303,60.5449,60.5453,60.1837,60.4164,60.5011,60.4657,60.2976,59.2603,59.8739,57.8888,59.9336,58.7938,55.5675,57.535,58.9599,52.736,56.7391,57.8054,57.4459,46.9498,57.133,55.2644,57.2847,57.0386,40.2444,42.023,35.7224,54.1228,56.534,41.668
FUE 9,72.0275,71.9906,72.0017,71.9751,71.8563,71.8026,71.903,71.9034,71.5854,71.7904,71.8647,71.8337,71.6859,70.7602,71.3107,69.5035,71.3638,70.3365,67.314,69.1744,70.4878,64.5741,68.4274,69.4261,69.0911,58.8628,68.7981,67.0237,68.9404,68.7094,52.1787,53.9543,47.6604,65.9232,68.2336,53.6
FUE 10,92.8613,92.8272,92.8375,92.8128,92.7026,92.6526,92.7459,92.7462,92.4504,92.6413,92.7103,92.6815,92.544,91.6758,92.1935,90.4808,92.2433,91.2748,88.3652,90.1652,91.4183,85.6789,89.4455,90.4067,90.0852,80.0125,89.8032,88.0822,89.9402,89.7178,73.3415,75.1154,68.8256,87.0057,89.2581,74.7615
