,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,56.5556,56.5539,56.5386,56.5248,56.4853,56.5057,56.4726,56.3921,56.0344,55.8187,55.2895,56.1715,54.5507,56.0656,54.0402,54.017,55.1834,54.5711,55.735,53.3235,51.7548,46.3617,55.4249,54.6894,55.2947,42.176,54.4976,37.4073,54.4395,46.0087,53.7405,39.5929,51.1658,31.7523,50.3124,37.1998
FUE 2,70.724,70.7216,70.6996,70.6797,70.6231,70.6523,70.605,70.4903,69.9915,69.6982,68.999,70.1808,68.0633,70.0344,67.4393,67.4113,68.8618,68.0886,69.5858,66.5879,64.801,59.073,69.1753,68.2359,69.0057,54.8071,67.9976,50.0058,67.926,58.7098,67.0801,52.2021,64.1503,44.339,63.2223,49.7976
FUE 3,74.0657,74.0637,74.0445,74.0272,73.978,74.0034,73.9622,73.8621,73.4231,73.1621,72.5327,73.5904,71.6758,73.461,71.0963,71.0701,72.4081,71.6992,73.0617,70.2967,68.5916,62.9843,72.6923,71.835,72.5388,58.7464,71.6151,53.9565,71.5488,62.6247,70.7601,56.149,67.9636,48.2937,67.0628,53.7485
FUE 4,64.9016,64.8996,64.8798,64.862,64.8114,64.8375,64.7951,64.6921,64.2412,63.9737,63.3301,64.4129,62.457,64.2801,61.8682,61.8417,63.203,62.4808,63.8708,61.0578,59.3353,53.7019,63.4932,62.619,63.3363,49.4579,62.3953,44.6654,62.3279,53.3415,61.5272,46.8588,58.7025,39.0018,57.7958,44.4574
FUE 5,71.5493,71.5469,71.5249,71.5051,71.4488,71.4778,71.4307,71.3164,70.8193,70.5269,69.8296,71.008,68.8961,70.862,68.2733,68.2453,69.6928,68.9214,70.4148,67.4233,65.6384,59.9135,70.0054,69.0683,69.8363,55.6483,68.8305,50.8473,68.759,59.5504,67.9147,53.0435,64.9884,45.1806,64.0611,50.6391
FUE 6,67.4298,67.4279,67.4093,67.3926,67.3449,67.3695,67.3296,67.2326,66.8062,66.5522,65.938,66.9689,65.0986,66.8431,64.5292,64.5034,65.8162,65.1216,66.4543,63.7415,62.0556,56.4773,66.094,65.2548,65.9439,52.2464,65.039,47.4592,64.9739,56.1186,64.1982,49.6509,61.433,41.7975,60.5386,47.2513
FUE 7,63.1227,63.1203,63.098,63.0779,63.0206,63.0501,63.0022,62.8862,62.3818,62.0854,61.3798,62.5731,60.4371,62.4251,59.8092,59.781,61.2416,60.4626,61.9719,58.9533,57.1592,51.4211,61.5576,60.6108,61.3866,47.1529,60.371,42.3508,60.2989,51.0576,59.448,44.5473,56.5067,36.6836,55.5764,42.1425
FUE 8,71.7046,71.7026,71.6838,71.6668,71.6183,71.6433,71.6027,71.5042,71.0715,70.8139,70.192,71.2364,69.3438,71.1089,68.7692,68.7433,70.0688,69.367,70.7147,67.9755,66.2799,60.6868,70.3499,69.5015,70.198,56.4523,69.2836,51.6637,69.2179,60.3276,68.4356,53.8559,65.6546,46.0015,64.7569,51.4558
FUE 9,72.3497,72.3474,72.3305,72.2959,72.2842,72.2549,72.2429,71.9533,71.9956,71.8709,71.2354,71.2608,71.3456,71.2202,68.5468,67.5725,71.3316,71.1705,71.1611,62.3618,60.9674,68.6915,70.3746,65.6608,70.2447,65.6822,65.008,64.3928,65.8085,68.3907,69.8119,66.6545,51.1814,59.2678,68.6534,65.551
FUE 10,68.5706,68.5683,68.5511,68.5161,68.5043,68.4746,68.4624,68.1692,68.212,68.0859,67.4434,67.469,67.5546,67.428,64.7343,63.7553,67.5405,67.3778,67.3683,58.5313,57.1354,64.8799,66.5746,61.8369,66.4436,61.8583,61.1824,60.5657,61.985,64.5774,66.0075,62.8337,47.3458,55.4345,64.8416,61.7267
FUE 11,110.6803,110.6781,110.6618,110.6285,110.6173,110.5891,110.5775,110.2985,110.3393,110.219,109.604,109.6285,109.7107,109.5892,106.9759,106.016,109.6972,109.541,109.5319,100.8453,99.4557,107.1182,108.7666,104.1246,108.6399,104.1458,103.477,102.8659,104.2711,106.8223,108.217,105.1088,89.681,97.7602,107.0808,104.0157
FUE 12,66.3335,66.3312,66.3142,66.2797,66.268,66.2387,66.2267,65.9372,65.9795,65.8549,65.2196,65.2449,65.3297,65.2043,62.5315,61.5574,65.3157,65.1547,65.1453,56.3471,54.9527,62.6763,64.359,59.6459,64.2291,59.6673,58.9932,58.378,59.7936,62.3754,63.7964,60.6395,45.1669,53.2532,62.6382,59.5361
